A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.3592	1.38872	0.79401	0.50832	0.81712	1.22302	1.39338	1.18296	0.77416	0.53328	0.6245	0.56862	0.40872	0.31478	0.20804	0.1059
1.94552	8.23208	1.94929	0.65231	0.45051	1.11641	1.50427	1.51993	1.32298	0.7046	0.55631	0.49916	0.45838	0.3052	0.15754	0.11272
0.63944	3.08171	11.67149	1.46272	0.66317	0.69961	0.96095	1.34597	1.49734	0.97076	0.62952	0.3921	0.2686	0.24297	0.18193	0.15123
0.38275	0.76569	3.73409	10.6053	1.79473	0.93778	0.68797	1.03956	1.15311	1.11057	0.6065	0.31096	0.19528	0.14258	0.08601	0.05772
0.55264	0.40436	0.48051	2.72668	4.16629	1.90616	1.13816	0.8798	0.77484	0.98262	0.66503	0.40733	0.17228	0.10544	0.1177	0.09562
0.9468	0.45386	0.23807	0.65966	1.81768	2.65963	1.64838	1.18726	0.83665	0.78679	0.78809	0.40334	0.20388	0.10314	0.05953	0.03584
0.89445	1.00895	0.73133	0.32181	0.81049	1.48708	1.93405	1.48339	0.95951	0.74575	0.69302	0.48411	0.2895	0.14847	0.08364	0.07344
0.88354	1.23439	1.03555	0.55459	0.51769	1.0329	1.3632	1.87289	1.31456	0.85152	0.63872	0.37858	0.36069	0.2269	0.14054	0.05573
0.6024	0.96091	1.07227	0.80925	0.60169	0.73428	1.02416	1.18513	1.33134	0.89183	0.62282	0.22327	0.24726	0.16779	0.11907	0.05597
0.38342	0.63932	0.72749	0.92361	0.66283	0.6308	0.70381	0.85634	0.81041	0.91881	0.6766	0.26457	0.17735	0.10471	0.09958	0.08667
0.50354	0.57878	0.7585	0.82075	0.71921	0.8466	0.73282	0.68232	0.76995	0.87593	0.77848	0.458	0.23321	0.10347	0.08006	0.06604
0.67654	0.67891	0.43416	0.512	0.45514	0.67696	0.65653	0.45986	0.41334	0.39076	0.5247	0.44691	0.29898	0.14444	0.0722	0.04959
0.61322	0.56204	0.33994	0.35009	0.28473	0.41687	0.48286	0.49928	0.35502	0.28418	0.30193	0.32105	0.29721	0.19216	0.11479	0.04593
0.35248	0.49268	0.38261	0.19899	0.19443	0.23148	0.3445	0.34235	0.29444	0.15383	0.17684	0.1953	0.19553	0.18669	0.09988	0.04665
0.1866	0.49027	0.36613	0.30996	0.09051	0.18555	0.16844	0.295	0.29574	0.22542	0.17808	0.1294	0.22264	0.1895	0.18564	0.09127
0.16337	0.20798	0.28489	0.22709	0.08055	0.07453	0.11609	0.17473	0.17041	0.17007	0.17156	0.09744	0.07147	0.10461	0.09131	0.06067
