A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
1.8912	1.38865	0.82649	0.52083	0.85214	1.25891	1.39696	1.18799	0.79323	0.53428	0.64892	0.59436	0.43401	0.33402	0.22146	0.11281
1.63239	6.73426	1.66105	0.5642	0.3857	0.95201	1.28646	1.29179	1.1247	0.59715	0.47259	0.43232	0.39821	0.26545	0.13805	0.09876
0.58497	2.66824	9.8187	1.28867	0.59464	0.61609	0.84888	1.18399	1.31749	0.85097	0.55185	0.34364	0.23893	0.21849	0.16518	0.13644
0.34938	0.69439	3.3021	9.37006	1.64123	0.87157	0.64396	0.95068	1.06513	1.01632	0.56055	0.28632	0.17706	0.12841	0.07696	0.05173
0.56847	0.4162	0.48908	2.81013	4.20952	1.93124	1.14626	0.87779	0.81729	1.01904	0.68486	0.43745	0.17792	0.10943	0.11784	0.09572
0.98146	0.4659	0.24659	0.70909	1.85107	2.66611	1.66004	1.17417	0.91807	0.84117	0.81698	0.46088	0.21597	0.11272	0.06061	0.03653
1.04021	1.14978	0.82577	0.3803	0.90594	1.63144	2.07801	1.57975	1.11801	0.85996	0.77084	0.60365	0.33326	0.17775	0.09657	0.08433
1.0177	1.40148	1.16175	0.65186	0.56476	1.09433	1.44707	1.93904	1.50468	0.96422	0.69009	0.47148	0.4119	0.26324	0.16037	0.06359
0.65439	1.02768	1.13336	0.85797	0.66723	0.833	1.14476	1.29982	1.56906	1.08101	0.7218	0.3006	0.27221	0.18607	0.12643	0.06005
0.3454	0.58434	0.65543	0.84397	0.63967	0.64444	0.72351	0.86135	0.89976	0.98207	0.69156	0.32114	0.17374	0.10319	0.09074	0.07928
0.48326	0.48409	0.62364	0.69905	0.68896	0.82343	0.70737	0.64886	0.83508	0.91215	0.76423	0.50755	0.22464	0.10135	0.07482	0.06153
0.75054	0.74242	0.45749	0.55522	0.52496	0.80406	0.81753	0.58933	0.60204	0.54113	0.66403	0.56369	0.33875	0.16037	0.0778	0.05348
0.80274	0.73334	0.43788	0.4246	0.36065	0.52842	0.60584	0.60942	0.46659	0.37101	0.37982	0.43483	0.3563	0.23702	0.14371	0.05739
0.54072	0.74896	0.57177	0.29834	0.29599	0.36933	0.5367	0.51087	0.46038	0.24491	0.28025	0.29426	0.28281	0.25551	0.14042	0.06557
0.22937	0.59403	0.43206	0.36046	0.10427	0.21755	0.19663	0.33991	0.33855	0.25167	0.20197	0.14352	0.24683	0.20709	0.20224	0.09929
0.19785	0.24987	0.3415	0.26812	0.0934	0.08484	0.13439	0.20351	0.20151	0.1918	0.19617	0.10702	0.07813	0.11447	0.09879	0.06494
