A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.69239	1.83605	1.05895	0.65904	1.0192	1.50192	1.67225	1.44069	0.97034	0.67608	0.80286	0.73153	0.53158	0.41618	0.27676	0.13969
1.9555	6.91929	2.14611	0.75632	0.49113	1.17424	1.50864	1.54307	1.34237	0.71566	0.57077	0.55449	0.52119	0.35214	0.18137	0.13177
0.86232	3.2026	10.09943	1.61755	0.77836	0.7718	1.03629	1.38613	1.53364	1.00712	0.66432	0.42141	0.30946	0.29352	0.2196	0.1822
0.44715	0.87526	3.15139	8.86879	2.20119	1.17519	0.88956	1.17438	1.2889	1.1846	0.67913	0.3589	0.23626	0.16937	0.08855	0.05884
0.55027	0.40965	0.45107	2.38255	3.77994	2.18292	1.44988	1.25254	1.07456	1.1346	0.8315	0.52498	0.29254	0.12768	0.10274	0.08316
1.08912	0.53576	0.27089	0.9396	2.2782	3.23166	2.1558	1.69496	1.42359	1.19084	1.12468	0.65275	0.38071	0.16377	0.05711	0.03372
1.0809	1.20048	0.81645	0.49036	1.20626	2.0368	2.53413	2.07973	1.64252	1.31138	1.05761	0.81327	0.46346	0.21666	0.08251	0.07297
0.91533	1.23034	0.93097	0.77408	0.75223	1.39815	1.69046	2.22476	1.98547	1.35625	1.04989	0.61909	0.4138	0.22823	0.10759	0.04292
0.55533	0.85827	0.82513	0.7558	0.86235	1.20137	1.55468	1.69088	2.03636	1.58454	1.19778	0.5201	0.38285	0.17633	0.07943	0.03761
0.40815	0.71676	0.72566	1.00892	0.82422	1.00912	1.22207	1.41194	1.4628	1.49766	1.10926	0.6316	0.31494	0.15273	0.0759	0.06551
0.41413	0.42567	0.52062	0.70479	0.73647	1.10342	1.1494	1.1416	1.54171	1.5778	1.31446	0.86069	0.37128	0.11486	0.05072	0.0402
0.72909	0.77144	0.45525	0.66238	0.65338	1.03314	1.21873	1.02889	1.21575	1.04945	1.15517	0.90052	0.50677	0.17771	0.05823	0.04066
0.76184	0.7524	0.44832	0.45977	0.53816	0.84203	0.94928	1.05611	1.01707	0.95551	0.88122	0.86729	0.46481	0.24966	0.10832	0.04358
0.6212	0.93199	0.70061	0.40227	0.40565	0.63585	0.76067	0.58535	0.66669	0.4629	0.58278	0.48735	0.40802	0.23071	0.12025	0.05737
0.3079	0.84519	0.60202	0.48138	0.12818	0.25671	0.21701	0.3716	0.36533	0.28848	0.26661	0.18901	0.29498	0.23244	0.20837	0.1096
0.28995	0.38609	0.49658	0.37034	0.12131	0.10645	0.1541	0.23177	0.21819	0.22669	0.24818	0.14074	0.09584	0.13973	0.10545	0.06258
