A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
3.28184	2.12498	1.24553	0.78846	1.13894	1.64588	1.85077	1.58312	1.07106	0.75008	0.88575	0.80299	0.58101	0.45503	0.29867	0.15039
2.4205	9.72422	2.3441	0.8391	0.56161	1.29836	1.64639	1.65881	1.4649	0.80837	0.66737	0.59329	0.54425	0.36419	0.18552	0.13111
0.85314	2.98896	9.36274	1.50563	0.72539	0.72489	0.94958	1.23577	1.36098	0.89608	0.60482	0.38237	0.28106	0.2672	0.1971	0.1613
0.53208	0.99772	3.13837	8.6475	2.36192	1.28442	0.9695	1.24579	1.34416	1.2196	0.72083	0.38261	0.25752	0.19046	0.09477	0.06209
0.72554	0.56644	0.60664	2.96246	4.57754	2.66794	1.75507	1.5016	1.27559	1.34527	1.00043	0.64087	0.35771	0.16545	0.12615	0.10127
1.16251	0.58302	0.31657	1.07808	2.48583	3.53333	2.37796	1.89372	1.58263	1.31895	1.25927	0.73817	0.43898	0.19813	0.05818	0.03499
1.0246	1.13051	0.79737	0.53268	1.26681	2.13137	2.59615	2.17006	1.72484	1.40232	1.11526	0.85672	0.48858	0.23155	0.07533	0.06507
1.01336	1.32588	1.01477	0.91381	0.87134	1.61189	1.91075	2.48799	2.21078	1.53332	1.21184	0.71587	0.46953	0.26545	0.11614	0.04568
0.76555	1.12366	1.06662	0.97641	1.04226	1.44295	1.83497	1.98331	2.32276	1.83068	1.40667	0.62144	0.46716	0.23822	0.0996	0.0479
0.47154	0.78071	0.77736	1.15214	0.92906	1.16586	1.39722	1.60456	1.62091	1.66249	1.25583	0.73156	0.35785	0.18529	0.07917	0.06818
0.64364	0.62461	0.7624	0.98669	0.96742	1.39785	1.43045	1.3931	1.83007	1.8943	1.58744	1.06695	0.46027	0.15555	0.06744	0.05417
0.91626	0.93326	0.54797	0.82663	0.78453	1.25477	1.48105	1.23583	1.42746	1.23921	1.36279	1.07311	0.59598	0.21175	0.06244	0.04553
1.01128	0.93419	0.54829	0.58819	0.65284	1.01715	1.1524	1.2718	1.18557	1.12035	1.03352	1.02422	0.52194	0.29323	0.11236	0.04422
0.64011	0.89178	0.66659	0.43323	0.45569	0.7656	0.88674	0.62153	0.77747	0.54305	0.68112	0.5415	0.45169	0.22568	0.10639	0.04824
0.27645	0.70096	0.47624	0.39156	0.10133	0.20444	0.17233	0.29364	0.277	0.20962	0.1925	0.12706	0.19647	0.14912	0.12673	0.06947
0.20424	0.25432	0.33099	0.26273	0.08534	0.07335	0.1095	0.16534	0.15834	0.14189	0.1595	0.08594	0.05612	0.08141	0.06218	0.03688
