A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.98565	1.10273	0.56013	0.36839	0.57318	0.94091	1.14129	0.95022	0.59317	0.432	0.46412	0.41646	0.28366	0.2159	0.14035	0.07227
1.76708	8.92824	1.47306	0.44176	0.34283	0.87168	1.20659	1.20365	1.06205	0.58959	0.47374	0.36936	0.32328	0.21129	0.108	0.0755
0.41323	2.7638	12.1113	1.10991	0.47628	0.56609	0.7601	1.10356	1.21992	0.8065	0.53062	0.32563	0.20226	0.16868	0.12442	0.10491
0.29049	0.59467	3.23286	9.43777	1.63184	0.86845	0.66806	0.96193	1.09435	1.0429	0.57328	0.29669	0.17353	0.11922	0.06898	0.04737
0.4604	0.33917	0.42193	2.38213	4.11065	2.16887	1.40255	1.19414	1.05952	1.20017	0.85899	0.52416	0.24384	0.1065	0.10759	0.08817
0.78029	0.37368	0.19664	0.66566	2.05516	3.11312	1.9837	1.54488	1.28933	1.09003	1.0591	0.60452	0.30447	0.11361	0.05281	0.03263
0.79425	0.91734	0.66744	0.35165	1.06694	1.87813	2.51255	1.94579	1.49905	1.19022	0.97584	0.74604	0.39141	0.16362	0.07912	0.06939
0.80833	1.14605	0.97967	0.62338	0.75269	1.43669	1.81184	2.50604	2.05413	1.36136	1.04024	0.63376	0.43617	0.24361	0.14037	0.05589
0.60791	0.99529	1.15425	0.95518	0.98326	1.28793	1.7111	1.9207	2.39876	1.70385	1.2469	0.53434	0.39722	0.20879	0.13527	0.06388
0.39535	0.666	0.78019	1.11411	0.96591	1.07014	1.26879	1.47017	1.5521	1.70301	1.20836	0.63102	0.3033	0.14479	0.11743	0.10322
0.59651	0.61639	0.82587	0.99686	1.15056	1.47667	1.3558	1.28593	1.69554	1.81935	1.62531	1.04568	0.4404	0.16115	0.11232	0.09398
1.08065	1.07635	0.68992	0.88782	0.98541	1.53312	1.65335	1.25272	1.36273	1.19141	1.45935	1.30127	0.71132	0.28689	0.13708	0.09426
1.13436	1.05095	0.64513	0.65495	0.69116	1.05846	1.21938	1.26297	1.06129	0.90305	0.88672	0.99972	0.74686	0.43165	0.25234	0.10228
0.71336	1.00937	0.79216	0.42395	0.45611	0.61178	0.86881	0.80384	0.75897	0.42612	0.49267	0.51235	0.4984	0.45966	0.23382	0.11017
0.34975	0.93212	0.71766	0.6042	0.18607	0.38732	0.3576	0.62049	0.6391	0.48047	0.36593	0.27473	0.47859	0.41635	0.42682	0.19754
0.28112	0.36619	0.50943	0.40653	0.14856	0.13919	0.22198	0.32919	0.32841	0.32942	0.32404	0.18655	0.1412	0.20619	0.1831	0.12653
