A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
3.69426	2.58265	1.38684	0.97971	1.37897	1.86043	1.77436	1.53564	0.98781	0.76156	0.88051	0.83467	0.56268	0.44069	0.28489	0.1419
2.68511	9.44999	2.66979	1.15942	0.67746	1.53385	1.65611	1.71344	1.41665	0.81772	0.65245	0.623	0.54449	0.36768	0.18162	0.13178
1.04029	4.07595	12.93171	2.09418	0.92115	0.89856	1.07068	1.47481	1.51131	1.05407	0.69775	0.4557	0.30492	0.27605	0.19917	0.17231
0.6903	1.34552	4.31347	11.19604	2.44738	1.2482	0.84248	1.25899	1.26395	1.21612	0.67179	0.37344	0.23077	0.16955	0.09532	0.06316
0.96725	0.71507	0.73809	3.38159	4.44347	2.33927	1.28937	1.00683	0.89897	1.08506	0.72193	0.49865	0.21405	0.1226	0.12719	0.10217
1.72032	0.87733	0.38011	1.03715	2.23632	2.69569	1.68145	1.18867	0.91238	0.87112	0.83622	0.4999	0.23649	0.11832	0.05642	0.03352
1.39938	1.77748	1.0526	0.47591	0.93545	1.62289	1.70722	1.48297	0.99984	0.78808	0.69149	0.55593	0.30076	0.14723	0.06882	0.06107
1.37366	2.1627	1.62894	1.07394	0.59264	0.99351	1.30163	1.62601	1.33443	0.85199	0.61844	0.43296	0.33548	0.20268	0.10663	0.04235
0.82156	1.47455	1.40736	1.34947	0.7708	0.77111	1.01324	1.22439	1.29106	1.00518	0.66405	0.28705	0.24051	0.13792	0.08255	0.03885
0.57337	0.95009	0.97128	1.51727	0.95728	0.73625	0.70569	0.84162	0.86865	0.8724	0.64385	0.33034	0.15905	0.08614	0.06301	0.05196
1.08196	0.92016	1.07754	1.45273	1.18745	1.13691	0.81174	0.68899	0.84422	0.94693	0.70286	0.55496	0.20916	0.07862	0.05176	0.04065
1.64129	1.41035	0.76208	1.18028	0.92801	1.2534	0.98217	0.69944	0.62547	0.6009	0.68797	0.47555	0.30016	0.12673	0.05007	0.03284
1.43324	1.13877	0.56891	0.75448	0.56823	0.72462	0.70795	0.74131	0.48237	0.39724	0.38037	0.41744	0.22574	0.18369	0.08613	0.03441
1.1361	1.41586	0.86875	0.63296	0.54937	0.59833	0.72177	0.72701	0.4476	0.24951	0.24851	0.29022	0.24179	0.13845	0.08886	0.03992
0.37221	0.87334	0.52791	0.5881	0.15799	0.31751	0.18933	0.36911	0.26531	0.22901	0.15712	0.11996	0.1809	0.14249	0.11497	0.06995
0.67977	0.81953	0.91317	0.96092	0.30051	0.25587	0.24309	0.47934	0.34381	0.30454	0.28504	0.13285	0.07828	0.1334	0.09708	0.03975
