YEAR	country	dim	from	to	TB	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	90
2031	PNG	VXa	never	"vac,recvcount"	"Un, Uc, Lf, Ls, R"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2032	PNG	VXa	never	"vac,recvcount"	"Un, Uc, Lf, Ls, R"	0	0	0	0	0	0	0	0	0	0.494	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508	0.1508
2033	PNG	VXa	never	"vac,recvcount"	"Un, Uc, Lf, Ls, R"	0	0	0	0	0	0	0	0	0	0.693	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777	0.1777
2034	PNG	VXa	never	"vac,recvcount"	"Un, Uc, Lf, Ls, R"	0	0	0	0	0	0	0	0	0	0.916	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162	0.2162
2035	PNG	VXa	never	"vac,recvcount"	"Un, Uc, Lf, Ls, R"	0	0	0	0	0	0	0	0	0	1.204	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763	0.2763
2036	PNG	VXa	never	"vac,recvcount"	"Un, Uc, Lf, Ls, R"	0	0	0	0	0	0	0	0	0	1.609	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383	0.383
2037	PNG	VXa	never	"vac,recvcount"	"Un, Uc, Lf, Ls, R"	0	0	0	0	0	0	0	0	0	1.609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2038	PNG	VXa	never	"vac,recvcount"	"Un, Uc, Lf, Ls, R"	0	0	0	0	0	0	0	0	0	1.609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2039	PNG	VXa	never	"vac,recvcount"	"Un, Uc, Lf, Ls, R"	0	0	0	0	0	0	0	0	0	1.609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
