A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
3.07573	1.47043	0.78952	0.51082	0.84512	1.26786	1.43004	1.19319	0.79231	0.56944	0.63439	0.58813	0.402	0.29826	0.19536	0.09669
1.94409	9.04802	1.81636	0.59009	0.42374	1.06551	1.43479	1.41921	1.2487	0.70569	0.56634	0.48486	0.44684	0.28366	0.14372	0.10079
0.48824	2.89545	11.49477	1.34645	0.59793	0.62349	0.86906	1.22815	1.33092	0.91251	0.6062	0.37639	0.25342	0.21928	0.16085	0.13318
0.28566	0.64514	3.5941	10.20494	1.75255	0.91737	0.6796	0.99797	1.12057	1.09032	0.61429	0.32804	0.19589	0.13637	0.07784	0.05311
0.47915	0.34621	0.45364	2.76893	4.20488	2.10189	1.29512	1.05547	0.96041	1.15112	0.80426	0.53801	0.24176	0.12189	0.11593	0.09403
0.80851	0.39633	0.191	0.6831	2.03908	2.90353	1.87732	1.3991	1.1555	1.03779	1.04117	0.61438	0.31678	0.1386	0.06035	0.03435
0.7113	0.89255	0.62868	0.30034	0.91412	1.65911	2.13553	1.73057	1.29211	1.04281	0.89656	0.72274	0.41465	0.19037	0.0839	0.07153
0.62485	0.97531	0.87151	0.50416	0.58249	1.15698	1.53579	2.07013	1.75589	1.16532	0.87494	0.5619	0.45017	0.26267	0.14148	0.05266
0.41224	0.71204	0.90965	0.7806	0.75291	1.00256	1.35903	1.59301	1.96922	1.47501	1.04619	0.45387	0.35874	0.21289	0.12611	0.05831
0.21094	0.38762	0.54778	0.87547	0.77951	0.83822	0.99845	1.16935	1.30724	1.42686	1.03091	0.53401	0.2628	0.13786	0.10269	0.08929
0.28086	0.31515	0.48741	0.67243	0.82742	1.1323	1.03091	0.98026	1.34306	1.49401	1.30224	0.8499	0.35158	0.12849	0.08075	0.06893
0.40889	0.39605	0.29355	0.45811	0.62154	1.04649	1.16241	0.88389	1.01353	0.87858	1.06505	0.93144	0.52108	0.1801	0.08136	0.05079
0.43964	0.44385	0.28188	0.31911	0.43025	0.73922	0.9237	1.00621	0.81404	0.72314	0.65379	0.79578	0.54795	0.31424	0.15232	0.06412
0.2121	0.33011	0.28728	0.17273	0.24625	0.42837	0.64744	0.60666	0.60151	0.34358	0.36389	0.36152	0.38838	0.31341	0.15336	0.06811
0.12311	0.32817	0.3024	0.25349	0.09018	0.18931	0.21324	0.46547	0.47748	0.35876	0.18874	0.14416	0.25655	0.2705	0.28558	0.14584
0.11319	0.16692	0.27383	0.27519	0.08962	0.08073	0.14134	0.25742	0.32948	0.34465	0.28521	0.101	0.07626	0.13005	0.15491	0.11107
