A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
3.26098	2.04994	1.17841	0.73301	1.13325	1.69161	1.90442	1.62754	1.085	0.75529	0.88917	0.80867	0.5836	0.4544	0.30011	0.15185
2.13294	8.13928	2.2559	0.78577	0.51924	1.24908	1.62964	1.65558	1.44164	0.77129	0.61814	0.57945	0.54011	0.36272	0.18662	0.13389
0.71406	2.8251	9.36466	1.39917	0.66528	0.66934	0.90502	1.22541	1.35637	0.88239	0.58277	0.36699	0.26479	0.24855	0.18554	0.15346
0.42141	0.84258	3.23149	9.25186	2.19069	1.18608	0.91148	1.20544	1.33347	1.22333	0.7111	0.37501	0.24374	0.17375	0.08673	0.05757
0.59809	0.45324	0.50168	3.18586	4.77043	2.44627	1.61254	1.41434	1.21058	1.29988	0.96025	0.60343	0.33335	0.15179	0.11466	0.0922
0.92765	0.45682	0.23786	0.90195	2.2019	3.23696	2.15994	1.74152	1.4827	1.22622	1.17908	0.67958	0.41472	0.17717	0.05258	0.03133
0.82467	0.93978	0.65808	0.44966	1.11165	1.9371	2.45608	2.03707	1.64371	1.32858	1.05733	0.79732	0.46355	0.21216	0.06815	0.05975
0.86465	1.183	0.92909	0.81342	0.79496	1.52403	1.85125	2.48234	2.20306	1.5086	1.19432	0.6928	0.463	0.25593	0.11521	0.04584
0.67204	1.05148	1.06108	0.97862	1.00695	1.40416	1.82568	2.02377	2.44712	1.8733	1.44661	0.62474	0.48255	0.23667	0.10795	0.05122
0.43381	0.73338	0.75356	1.16484	0.90864	1.1368	1.3792	1.60669	1.66766	1.72967	1.30361	0.73255	0.37249	0.18823	0.08835	0.07611
0.50328	0.57268	0.71859	0.95482	0.90557	1.33796	1.37839	1.37879	1.85358	1.92146	1.64475	1.0672	0.4735	0.15251	0.066	0.05381
0.74662	0.81565	0.5126	0.76706	0.69955	1.16927	1.3762	1.1793	1.40511	1.20143	1.35537	1.07269	0.60523	0.20382	0.06285	0.04392
0.75253	0.7369	0.43168	0.51147	0.58626	0.9489	1.07787	1.23336	1.17644	1.12224	1.0412	1.02384	0.55894	0.29388	0.10925	0.04395
0.45561	0.6916	0.51487	0.33896	0.37825	0.67426	0.77807	0.52769	0.69383	0.5084	0.63715	0.51112	0.44509	0.23051	0.10652	0.04651
0.23305	0.64791	0.4496	0.37231	0.10103	0.19974	0.17688	0.30307	0.29554	0.22918	0.19898	0.14188	0.22906	0.18364	0.16728	0.08473
0.21993	0.28087	0.37623	0.29392	0.09789	0.08513	0.1241	0.19553	0.18813	0.18086	0.20425	0.10746	0.07456	0.10956	0.08591	0.05158
