nhits,uid,chi,eta,j1A0,j2A0,j3A0,j4A0,kappa,muDc,muK,multiplier,omegaS0,pF,pF2,pR,pT,rho,sageA15,sigma,theta,zeta
2,d8f64ff4228b36eea7b86aa70d432934,0.111922743670616,0.978503424357727,0.251749634182535,0.677842112324307,0.892241866123923,0.892685194463935,0.0272427447925046,0.161656140618329,0.0150379416400235,1.24142594718208,0.0288297178915656,0.87517974645698,0.626376767118741,0.6383563176801,0.00137626060146522,0.0174951793708598,0.664229113411808,0.000997498200329757,0.105800329222688,1.22306763221401
2,9f15f7a6a66b1a961d461de835d1a2fe,0.111922743670616,0.978503424357727,0.251749634182535,0.677842112324307,0.892241866123923,0.892685194463935,0.0272427447925046,0.161656140618329,0.0150379416400235,1.24142594718208,0.0288297178915656,0.851325206512283,0.689646117432369,0.6383563176801,0.00137626060146522,0.0174951793708598,0.664229113411808,0.000997498200329757,0.105800329222688,1.22306763221401
2,9421081b981f40847e5a0164730abe40,0.111922743670616,0.978503424357727,0.251749634182535,0.677842112324307,0.892241866123923,0.892685194463935,0.0272427447925046,0.161656140618329,0.0150379416400235,1.24142594718208,0.0288297178915656,0.963728466767748,0.499568275243952,0.6383563176801,0.00137626060146522,0.0174951793708598,0.664229113411808,0.000997498200329757,0.105800329222688,1.22306763221401
2,1586219ba520684b9c7e6de8eef9901a,0.111922743670616,0.978503424357727,0.251749634182535,0.677842112324307,0.892241866123923,0.892685194463935,0.0272427447925046,0.161656140618329,0.0150379416400235,1.24142594718208,0.0288297178915656,0.736188175398926,0.99323546206078,0.6383563176801,0.00137626060146522,0.0174951793708598,0.664229113411808,0.000997498200329757,0.105800329222688,1.22306763221401
2,3fc0bdfd5e77420c9c3c9875c2cc0091,0.111922743670616,0.978503424357727,0.251749634182535,0.677842112324307,0.892241866123923,0.892685194463935,0.0272427447925046,0.161656140618329,0.0150379416400235,1.24142594718208,0.0288297178915656,0.793215515241353,0.864637636773661,0.6383563176801,0.00137626060146522,0.0174951793708598,0.664229113411808,0.000997498200329757,0.105800329222688,1.22306763221401
2,a9b8df81b67384212e87b5159d17d264,0.111922743670616,0.978503424357727,0.251749634182535,0.677842112324307,0.892241866123923,0.892685194463935,0.0272427447925046,0.161656140618329,0.0150379416400235,1.24142594718208,0.0288297178915656,0.947037603230565,0.576873782018502,0.6383563176801,0.00137626060146522,0.0174951793708598,0.664229113411808,0.000997498200329757,0.105800329222688,1.22306763221401
2,b741a3d7738123fb828497c47b0f3ad2,0.111922743670616,0.978503424357727,0.251749634182535,0.677842112324307,0.892241866123923,0.892685194463935,0.0272427447925046,0.161656140618329,0.0150379416400235,1.24142594718208,0.0288297178915656,0.832101879326813,0.814819143196149,0.6383563176801,0.00137626060146522,0.0174951793708598,0.664229113411808,0.000997498200329757,0.105800329222688,1.22306763221401
2,dae7c1d0bd468341fcb2ef41990643d1,0.111922743670616,0.978503424357727,0.251749634182535,0.677842112324307,0.892241866123923,0.892685194463935,0.0272427447925046,0.161656140618329,0.0150379416400235,1.24142594718208,0.0288297178915656,0.973473560976703,0.569432797567593,0.6383563176801,0.00137626060146522,0.0174951793708598,0.664229113411808,0.000997498200329757,0.105800329222688,1.22306763221401
2,d96d1be27ab739ff5422445a7e68d60f,0.111922743670616,0.978503424357727,0.251749634182535,0.677842112324307,0.892241866123923,0.892685194463935,0.0272427447925046,0.161656140618329,0.0150379416400235,1.24142594718208,0.0288297178915656,0.812756611130992,0.897574624287197,0.6383563176801,0.00137626060146522,0.0174951793708598,0.664229113411808,0.000997498200329757,0.105800329222688,1.22306763221401
2,f313cad05169c035a39b7275433fa7be,0.170774830820087,0.992786976292464,0.343572497174024,0.946115344392636,0.721012181251664,0.942895951885334,0.0807848239398619,0.142652609226933,0.00655181266504414,1.39544194861637,0.0273209009337298,0.839153762206715,0.474843992031715,0.721858512711775,0.00177435752954341,0.021976247086362,0.926595784736892,0.000692605539394623,0.105823447746363,1.29333462300974
2,2b559aed274b3e6ee5b63ede79a55ad7,0.170774830820087,0.992786976292464,0.343572497174024,0.946115344392636,0.721012181251664,0.942895951885334,0.0807848239398619,0.142652609226933,0.00655181266504414,1.39544194861637,0.0273209009337298,0.732011859514751,0.737970321301091,0.721858512711775,0.00177435752954341,0.021976247086362,0.926595784736892,0.000692605539394623,0.105823447746363,1.29333462300974
2,49ac5a84f192100334f68f204932855e,0.170774830820087,0.992786976292464,0.343572497174024,0.946115344392636,0.721012181251664,0.942895951885334,0.0807848239398619,0.142652609226933,0.00655181266504414,1.39544194861637,0.0273209009337298,0.987616647800128,0.247473644136894,0.721858512711775,0.00177435752954341,0.021976247086362,0.926595784736892,0.000692605539394623,0.105823447746363,1.29333462300974
2,c2300a17438ec1422d15a69c748de15f,0.170774830820087,0.992786976292464,0.343572497174024,0.946115344392636,0.721012181251664,0.942895951885334,0.0807848239398619,0.142652609226933,0.00655181266504414,1.39544194861637,0.0273209009337298,0.908629585551214,0.393027581040072,0.721858512711775,0.00177435752954341,0.021976247086362,0.926595784736892,0.000692605539394623,0.105823447746363,1.29333462300974
2,5ddb882f44b9447dc556bb74a3ae68c8,0.170774830820087,0.992786976292464,0.343572497174024,0.946115344392636,0.721012181251664,0.942895951885334,0.0807848239398619,0.142652609226933,0.00655181266504414,1.39544194861637,0.0273209009337298,0.977255014001601,0.298099271048093,0.721858512711775,0.00177435752954341,0.021976247086362,0.926595784736892,0.000692605539394623,0.105823447746363,1.29333462300974
2,4cf49fc2dd6fc1308d389de0c98b958c,0.170774830820087,0.992786976292464,0.343572497174024,0.946115344392636,0.721012181251664,0.942895951885334,0.0807848239398619,0.142652609226933,0.00655181266504414,1.39544194861637,0.0273209009337298,0.924953489910951,0.401406952282623,0.721858512711775,0.00177435752954341,0.021976247086362,0.926595784736892,0.000692605539394623,0.105823447746363,1.29333462300974
2,0855a6bdd79c78cf4a664559ff9af1e4,0.170774830820087,0.992786976292464,0.343572497174024,0.946115344392636,0.721012181251664,0.942895951885334,0.0807848239398619,0.142652609226933,0.00655181266504414,1.39544194861637,0.0273209009337298,0.839269496973534,0.578851352946204,0.721858512711775,0.00177435752954341,0.021976247086362,0.926595784736892,0.000692605539394623,0.105823447746363,1.29333462300974
2,8984d622431cf2f1d07628ccfd8dcba1,0.170774830820087,0.992786976292464,0.343572497174024,0.946115344392636,0.721012181251664,0.942895951885334,0.0807848239398619,0.142652609226933,0.00655181266504414,1.39544194861637,0.0273209009337298,0.803390510901436,0.675203176342789,0.721858512711775,0.00177435752954341,0.021976247086362,0.926595784736892,0.000692605539394623,0.105823447746363,1.29333462300974
2,efefc4150184400062694aeb6370cca4,0.170774830820087,0.992786976292464,0.343572497174024,0.946115344392636,0.721012181251664,0.942895951885334,0.0807848239398619,0.142652609226933,0.00655181266504414,1.39544194861637,0.0273209009337298,0.895307268456346,0.51041543156805,0.721858512711775,0.00177435752954341,0.021976247086362,0.926595784736892,0.000692605539394623,0.105823447746363,1.29333462300974
2,a2d2781e99e2667e9160aa76346f7af4,0.170774830820087,0.992786976292464,0.343572497174024,0.946115344392636,0.721012181251664,0.942895951885334,0.0807848239398619,0.142652609226933,0.00655181266504414,1.39544194861637,0.0273209009337298,0.707481005126401,0.968619267616048,0.721858512711775,0.00177435752954341,0.021976247086362,0.926595784736892,0.000692605539394623,0.105823447746363,1.29333462300974
2,cc00fb820dc5f9c3414c3cdfa43dd005,0.155771072633699,0.990114446778493,0.598460163896262,0.685094425779117,0.63955799129754,0.808024325522361,0.0583703397034334,0.13026029849535,0.0135068738141,1.5003730491103,0.0322981225780061,0.915873176007601,0.368077129087201,0.6457275624848,0.00149286125269589,0.0209107785848973,0.83159638182299,0.00102678746936308,0.101791329454975,1.32099279584681
2,917414f28147f431ae98141085bbd965,0.155771072633699,0.990114446778493,0.598460163896262,0.685094425779117,0.63955799129754,0.808024325522361,0.0583703397034334,0.13026029849535,0.0135068738141,1.5003730491103,0.0322981225780061,0.711233663979778,0.861394964537909,0.6457275624848,0.00149286125269589,0.0209107785848973,0.83159638182299,0.00102678746936308,0.101791329454975,1.32099279584681
2,43f0a608f89771706527d6425801383e,0.155771072633699,0.990114446778493,0.598460163896262,0.685094425779117,0.63955799129754,0.808024325522361,0.0583703397034334,0.13026029849535,0.0135068738141,1.5003730491103,0.0322981225780061,0.675105901777791,0.993784654608602,0.6457275624848,0.00149286125269589,0.0209107785848973,0.83159638182299,0.00102678746936308,0.101791329454975,1.32099279584681
2,3525d082eb1f23564d60faf1eb32faaa,0.155771072633699,0.990114446778493,0.598460163896262,0.685094425779117,0.63955799129754,0.808024325522361,0.0583703397034334,0.13026029849535,0.0135068738141,1.5003730491103,0.0322981225780061,0.75394829577296,0.78148887685386,0.6457275624848,0.00149286125269589,0.0209107785848973,0.83159638182299,0.00102678746936308,0.101791329454975,1.32099279584681
2,8b686958d0afe189095015b4e31940ea,0.155771072633699,0.990114446778493,0.598460163896262,0.685094425779117,0.63955799129754,0.808024325522361,0.0583703397034334,0.13026029849535,0.0135068738141,1.5003730491103,0.0322981225780061,0.800738307818328,0.681405204866896,0.6457275624848,0.00149286125269589,0.0209107785848973,0.83159638182299,0.00102678746936308,0.101791329454975,1.32099279584681
2,b4cbb98bde21f53c324638f319276136,0.155771072633699,0.990114446778493,0.598460163896262,0.685094425779117,0.63955799129754,0.808024325522361,0.0583703397034334,0.13026029849535,0.0135068738141,1.5003730491103,0.0322981225780061,0.739382124689873,0.860641206377768,0.6457275624848,0.00149286125269589,0.0209107785848973,0.83159638182299,0.00102678746936308,0.101791329454975,1.32099279584681
2,ec0365baf411a70e9f430f4deef8cbb5,0.155771072633699,0.990114446778493,0.598460163896262,0.685094425779117,0.63955799129754,0.808024325522361,0.0583703397034334,0.13026029849535,0.0135068738141,1.5003730491103,0.0322981225780061,0.736117580025946,0.88781680457755,0.6457275624848,0.00149286125269589,0.0209107785848973,0.83159638182299,0.00102678746936308,0.101791329454975,1.32099279584681
2,f912674506d0fe0f87836d76ff703390,0.155771072633699,0.990114446778493,0.598460163896262,0.685094425779117,0.63955799129754,0.808024325522361,0.0583703397034334,0.13026029849535,0.0135068738141,1.5003730491103,0.0322981225780061,0.957921940575726,0.422053053813404,0.6457275624848,0.00149286125269589,0.0209107785848973,0.83159638182299,0.00102678746936308,0.101791329454975,1.32099279584681
2,56611717750430a1e1263bf6a339bdb6,0.155771072633699,0.990114446778493,0.598460163896262,0.685094425779117,0.63955799129754,0.808024325522361,0.0583703397034334,0.13026029849535,0.0135068738141,1.5003730491103,0.0322981225780061,0.827978953970759,0.697855927971471,0.6457275624848,0.00149286125269589,0.0209107785848973,0.83159638182299,0.00102678746936308,0.101791329454975,1.32099279584681
2,dbcc058db9f3980a4bc5c89235a1fead,0.155771072633699,0.990114446778493,0.598460163896262,0.685094425779117,0.63955799129754,0.808024325522361,0.0583703397034334,0.13026029849535,0.0135068738141,1.5003730491103,0.0322981225780061,0.755717048348673,0.901409110534866,0.6457275624848,0.00149286125269589,0.0209107785848973,0.83159638182299,0.00102678746936308,0.101791329454975,1.32099279584681
2,a90fbf2674673da32c8708d6ee216fc7,0.117131256655593,0.976632691806848,0.112228509217748,0.765348814728664,0.59405423852082,0.91958057170787,0.029977438489421,0.139857006838414,0.0174726020079568,0.232813845405665,0.0369414893864694,0.937379987325519,0.493603864088096,0.71067938587208,0.00193756817293359,0.0156132493506504,0.909794488606757,0.000734666134819683,0.093064592718404,1.29762450983371
2,6c44e43e9ee539b7fff7e7058c536cc0,0.117131256655593,0.976632691806848,0.112228509217748,0.765348814728664,0.59405423852082,0.91958057170787,0.029977438489421,0.139857006838414,0.0174726020079568,0.232813845405665,0.0369414893864694,0.785785418773652,0.788129517331696,0.71067938587208,0.00193756817293359,0.0156132493506504,0.909794488606757,0.000734666134819683,0.093064592718404,1.29762450983371
2,cb34d1d9a6d4f41eabb3f888caa59efe,0.117131256655593,0.976632691806848,0.112228509217748,0.765348814728664,0.59405423852082,0.91958057170787,0.029977438489421,0.139857006838414,0.0174726020079568,0.232813845405665,0.0369414893864694,0.994529122030432,0.437318347707135,0.71067938587208,0.00193756817293359,0.0156132493506504,0.909794488606757,0.000734666134819683,0.093064592718404,1.29762450983371
2,ed24823d89ba548282c1f1219769003f,0.117131256655593,0.976632691806848,0.112228509217748,0.765348814728664,0.59405423852082,0.91958057170787,0.029977438489421,0.139857006838414,0.0174726020079568,0.232813845405665,0.0369414893864694,0.830582943842909,0.726933019508701,0.71067938587208,0.00193756817293359,0.0156132493506504,0.909794488606757,0.000734666134819683,0.093064592718404,1.29762450983371
2,8b9421e1fd06d2496d2013b4b3c3630f,0.117131256655593,0.976632691806848,0.112228509217748,0.765348814728664,0.59405423852082,0.91958057170787,0.029977438489421,0.139857006838414,0.0174726020079568,0.232813845405665,0.0369414893864694,0.952297305541229,0.528721693768864,0.71067938587208,0.00193756817293359,0.0156132493506504,0.909794488606757,0.000734666134819683,0.093064592718404,1.29762450983371
2,f65553dd7dc3c8629dc7a5e0d52b1607,0.117131256655593,0.976632691806848,0.112228509217748,0.765348814728664,0.59405423852082,0.91958057170787,0.029977438489421,0.139857006838414,0.0174726020079568,0.232813845405665,0.0369414893864694,0.784256149982568,0.859213784583122,0.71067938587208,0.00193756817293359,0.0156132493506504,0.909794488606757,0.000734666134819683,0.093064592718404,1.29762450983371
2,598e707f2884329453ecab83da04e945,0.117131256655593,0.976632691806848,0.112228509217748,0.765348814728664,0.59405423852082,0.91958057170787,0.029977438489421,0.139857006838414,0.0174726020079568,0.232813845405665,0.0369414893864694,0.793473369498272,0.854894085304765,0.71067938587208,0.00193756817293359,0.0156132493506504,0.909794488606757,0.000734666134819683,0.093064592718404,1.29762450983371
2,bc96374607a756217e187698845333bf,0.117131256655593,0.976632691806848,0.112228509217748,0.765348814728664,0.59405423852082,0.91958057170787,0.029977438489421,0.139857006838414,0.0174726020079568,0.232813845405665,0.0369414893864694,0.999187976914807,0.506029914658517,0.71067938587208,0.00193756817293359,0.0156132493506504,0.909794488606757,0.000734666134819683,0.093064592718404,1.29762450983371
2,16f9643123529a8874a3cbb1eeed9879,0.117131256655593,0.976632691806848,0.112228509217748,0.765348814728664,0.59405423852082,0.91958057170787,0.029977438489421,0.139857006838414,0.0174726020079568,0.232813845405665,0.0369414893864694,0.976807047259936,0.550360676941636,0.71067938587208,0.00193756817293359,0.0156132493506504,0.909794488606757,0.000734666134819683,0.093064592718404,1.29762450983371
2,0efb5cd93be6d15f263ebe0badb1592b,0.117131256655593,0.976632691806848,0.112228509217748,0.765348814728664,0.59405423852082,0.91958057170787,0.029977438489421,0.139857006838414,0.0174726020079568,0.232813845405665,0.0369414893864694,0.996383850902645,0.538415805004397,0.71067938587208,0.00193756817293359,0.0156132493506504,0.909794488606757,0.000734666134819683,0.093064592718404,1.29762450983371
2,af32b22527791cbfe4c1aa8ef2592eb5,0.181319050601756,0.966003117248611,0.255748136341146,0.707874061886287,0.791995097383075,0.859519517097948,0.0290681218357524,0.168513684382011,0.0171338847110853,1.22828600390779,0.032303533840375,0.754363139252382,0.641870981264656,0.715482217785598,0.00182822503625011,0.0222821917746915,0.711427519263476,0.000732495457627965,0.0967347002256234,1.29206559807638
2,7d91c4bf1ba7894c7661e537f153328b,0.181319050601756,0.966003117248611,0.255748136341146,0.707874061886287,0.791995097383075,0.859519517097948,0.0290681218357524,0.168513684382011,0.0171338847110853,1.22828600390779,0.032303533840375,0.708875195311429,0.782113734884327,0.715482217785598,0.00182822503625011,0.0222821917746915,0.711427519263476,0.000732495457627965,0.0967347002256234,1.29206559807638
2,01530ef09b38596fa7666cb2a5073b51,0.181319050601756,0.966003117248611,0.255748136341146,0.707874061886287,0.791995097383075,0.859519517097948,0.0290681218357524,0.168513684382011,0.0171338847110853,1.22828600390779,0.032303533840375,0.922815847312496,0.323622366697271,0.715482217785598,0.00182822503625011,0.0222821917746915,0.711427519263476,0.000732495457627965,0.0967347002256234,1.29206559807638
2,e16bda86f0aa98d97f449d647bdab61a,0.181319050601756,0.966003117248611,0.255748136341146,0.707874061886287,0.791995097383075,0.859519517097948,0.0290681218357524,0.168513684382011,0.0171338847110853,1.22828600390779,0.032303533840375,0.817133403394325,0.551456798098842,0.715482217785598,0.00182822503625011,0.0222821917746915,0.711427519263476,0.000732495457627965,0.0967347002256234,1.29206559807638
2,e4efb740c5986afb57c7960c9033fead,0.181319050601756,0.966003117248611,0.255748136341146,0.707874061886287,0.791995097383075,0.859519517097948,0.0290681218357524,0.168513684382011,0.0171338847110853,1.22828600390779,0.032303533840375,0.754865257369122,0.719892980740452,0.715482217785598,0.00182822503625011,0.0222821917746915,0.711427519263476,0.000732495457627965,0.0967347002256234,1.29206559807638
2,1e16e8fa3de9385bf78d9f64bb5dcefc,0.181319050601756,0.966003117248611,0.255748136341146,0.707874061886287,0.791995097383075,0.859519517097948,0.0290681218357524,0.168513684382011,0.0171338847110853,1.22828600390779,0.032303533840375,0.827047071606177,0.566465502622561,0.715482217785598,0.00182822503625011,0.0222821917746915,0.711427519263476,0.000732495457627965,0.0967347002256234,1.29206559807638
2,f5ff9262c35a644663ad51ce38711a2b,0.181319050601756,0.966003117248611,0.255748136341146,0.707874061886287,0.791995097383075,0.859519517097948,0.0290681218357524,0.168513684382011,0.0171338847110853,1.22828600390779,0.032303533840375,0.687123631506925,0.950594511603005,0.715482217785598,0.00182822503625011,0.0222821917746915,0.711427519263476,0.000732495457627965,0.0967347002256234,1.29206559807638
2,df3f9cb123775c059da914b91616cf1a,0.181319050601756,0.966003117248611,0.255748136341146,0.707874061886287,0.791995097383075,0.859519517097948,0.0290681218357524,0.168513684382011,0.0171338847110853,1.22828600390779,0.032303533840375,0.753020705452445,0.781640524546476,0.715482217785598,0.00182822503625011,0.0222821917746915,0.711427519263476,0.000732495457627965,0.0967347002256234,1.29206559807638
2,d80b52d1497bd7191910a68ccd379ddd,0.181319050601756,0.966003117248611,0.255748136341146,0.707874061886287,0.791995097383075,0.859519517097948,0.0290681218357524,0.168513684382011,0.0171338847110853,1.22828600390779,0.032303533840375,0.966159772944148,0.359973649547412,0.715482217785598,0.00182822503625011,0.0222821917746915,0.711427519263476,0.000732495457627965,0.0967347002256234,1.29206559807638
2,2b25d88fc1a5190cb6e045ec1da56a4e,0.181319050601756,0.966003117248611,0.255748136341146,0.707874061886287,0.791995097383075,0.859519517097948,0.0290681218357524,0.168513684382011,0.0171338847110853,1.22828600390779,0.032303533840375,0.737933231350314,0.865851730586495,0.715482217785598,0.00182822503625011,0.0222821917746915,0.711427519263476,0.000732495457627965,0.0967347002256234,1.29206559807638
2,922360956edb2ac87e7facf0599da325,0.152068550262207,0.945189451165357,0.581772584036737,0.880633275526692,0.465143735930253,0.852116379356477,0.0430111715994093,0.140564847724673,0.0063675794958666,1.12492360516266,0.0338767688529619,0.819301972665661,0.511273167361016,0.766238658342113,0.00173079413340886,0.0210454780121343,0.845274151336668,0.00102664816977071,0.109467976619162,1.31936407147191
2,230328845fa1037b2aabddad0bc66011,0.152068550262207,0.945189451165357,0.581772584036737,0.880633275526692,0.465143735930253,0.852116379356477,0.0430111715994093,0.140564847724673,0.0063675794958666,1.12492360516266,0.0338767688529619,0.701239311525552,0.81941378891191,0.766238658342113,0.00173079413340886,0.0210454780121343,0.845274151336668,0.00102664816977071,0.109467976619162,1.31936407147191
2,008a00d072890e509a00d7a55be484b0,0.152068550262207,0.945189451165357,0.581772584036737,0.880633275526692,0.465143735930253,0.852116379356477,0.0430111715994093,0.140564847724673,0.0063675794958666,1.12492360516266,0.0338767688529619,0.776749812954734,0.642019753666106,0.766238658342113,0.00173079413340886,0.0210454780121343,0.845274151336668,0.00102664816977071,0.109467976619162,1.31936407147191
2,562333f81ce0ab2d83588a5d54e3950a,0.152068550262207,0.945189451165357,0.581772584036737,0.880633275526692,0.465143735930253,0.852116379356477,0.0430111715994093,0.140564847724673,0.0063675794958666,1.12492360516266,0.0338767688529619,0.976396394429286,0.286164014386805,0.766238658342113,0.00173079413340886,0.0210454780121343,0.845274151336668,0.00102664816977071,0.109467976619162,1.31936407147191
2,89bbc743b77ec34947eed8df1c421e42,0.152068550262207,0.945189451165357,0.581772584036737,0.880633275526692,0.465143735930253,0.852116379356477,0.0430111715994093,0.140564847724673,0.0063675794958666,1.12492360516266,0.0338767688529619,0.719795571355987,0.830105154699576,0.766238658342113,0.00173079413340886,0.0210454780121343,0.845274151336668,0.00102664816977071,0.109467976619162,1.31936407147191
2,432d5f12fd7583dad1f3bc508b16df30,0.152068550262207,0.945189451165357,0.581772584036737,0.880633275526692,0.465143735930253,0.852116379356477,0.0430111715994093,0.140564847724673,0.0063675794958666,1.12492360516266,0.0338767688529619,0.79561583856903,0.655280582889263,0.766238658342113,0.00173079413340886,0.0210454780121343,0.845274151336668,0.00102664816977071,0.109467976619162,1.31936407147191
2,e490bd3f2f2a02b58b3aa0b86d8abe37,0.152068550262207,0.945189451165357,0.581772584036737,0.880633275526692,0.465143735930253,0.852116379356477,0.0430111715994093,0.140564847724673,0.0063675794958666,1.12492360516266,0.0338767688529619,0.732062187342416,0.831664716345863,0.766238658342113,0.00173079413340886,0.0210454780121343,0.845274151336668,0.00102664816977071,0.109467976619162,1.31936407147191
2,54a8031f4f1c2a4249eb4899f6992c1e,0.152068550262207,0.945189451165357,0.581772584036737,0.880633275526692,0.465143735930253,0.852116379356477,0.0430111715994093,0.140564847724673,0.0063675794958666,1.12492360516266,0.0338767688529619,0.891465734262834,0.49546939615882,0.766238658342113,0.00173079413340886,0.0210454780121343,0.845274151336668,0.00102664816977071,0.109467976619162,1.31936407147191
2,90c0202f8eedc879d7ea992ff95edce2,0.152068550262207,0.945189451165357,0.581772584036737,0.880633275526692,0.465143735930253,0.852116379356477,0.0430111715994093,0.140564847724673,0.0063675794958666,1.12492360516266,0.0338767688529619,0.931625165773765,0.441672080654278,0.766238658342113,0.00173079413340886,0.0210454780121343,0.845274151336668,0.00102664816977071,0.109467976619162,1.31936407147191
2,027b2ee3578b35eca5c45cb09f8e328a,0.152068550262207,0.945189451165357,0.581772584036737,0.880633275526692,0.465143735930253,0.852116379356477,0.0430111715994093,0.140564847724673,0.0063675794958666,1.12492360516266,0.0338767688529619,0.70927903220607,0.958106427266309,0.766238658342113,0.00173079413340886,0.0210454780121343,0.845274151336668,0.00102664816977071,0.109467976619162,1.31936407147191
2,6e60cb19a96ece3d796fa5a52423cf97,0.115679412863999,0.997457090329449,0.264651527119827,0.740438460371273,0.733420641115074,0.965929204599676,0.0761212443086038,0.147394912693959,0.0188802673677813,0.506798824440779,0.0285356139126162,0.802100287880632,0.677720288412087,0.768454090292093,0.0021655198536697,0.0152722721222617,0.879387198743214,0.00108027866065498,0.100693667849612,1.32686791196148
2,04fb42bc8697fbf26ceceef64794920f,0.115679412863999,0.997457090329449,0.264651527119827,0.740438460371273,0.733420641115074,0.965929204599676,0.0761212443086038,0.147394912693959,0.0188802673677813,0.506798824440779,0.0285356139126162,0.925821017720364,0.471550848284224,0.768454090292093,0.0021655198536697,0.0152722721222617,0.879387198743214,0.00108027866065498,0.100693667849612,1.32686791196148
2,78bb032721e1869564179b3708b41bec,0.115679412863999,0.997457090329449,0.264651527119827,0.740438460371273,0.733420641115074,0.965929204599676,0.0761212443086038,0.147394912693959,0.0188802673677813,0.506798824440779,0.0285356139126162,0.868180807617842,0.578963446105807,0.768454090292093,0.0021655198536697,0.0152722721222617,0.879387198743214,0.00108027866065498,0.100693667849612,1.32686791196148
