nhits,uid,chi,eta,j1A0,j2A0,j3A0,j4A0,kappa,muDc,muK,multiplier,omegaS0,pR,pT,rho,sageA15,sigma,theta,zeta
3,9a8e16cd74b84f9831d15613699f73d9,0.135691289419924,1.72313265665107,0.259078917966564,0.746788155454312,0.465392521127726,0.829415875800316,0.141426814417637,0.158248623332715,0.0189643779641522,0.969234727796781,0.0353908621623155,0.769731835201426,0.000781600207907566,0.0185999559539161,0.731180308105899,0.000837141086355093,0.109474012005007,1.23321321137975
3,70d58602b6136cadbf6e02c6b003fa03,0.123037777150516,1.83845424367554,0.127516430143491,0.826997114782011,0.378682813674733,0.94682357847041,0.0232932741600472,0.153605897854756,0.0191093167804908,0.0760969298974262,0.0279652584339119,0.736591671265392,0.000639614842375451,0.0221438389568552,0.73634669249065,0.000965732040442384,0.0970538485223326,1.08699172591909
3,1b76b35931d0774b2478f00919ca640e,0.160791832239157,1.80663696841108,0.455029652414301,0.914505765278859,0.482765668796969,0.42234842675305,0.0307303946652389,0.134768013882665,0.00818500709619634,1.77533574173755,0.033883100938057,0.744677857340139,0.00078835347893798,0.016535184116702,0.891803729674023,0.000719945834858112,0.100082994879532,1.25863566805748
3,c17b05920deaf2b6d6bcc99470eea480,0.116319509836544,1.58421037923036,0.132297449771635,0.468171901222197,0.76338897720749,0.799734009336075,0.0403175902155795,0.144035488460257,0.00503952333411276,0.706832094024969,0.0329910359012521,0.701218080869941,0.000709573437270057,0.0162633569550728,0.650257221180752,0.000766142918422109,0.0975712591044016,1.31697575528533
3,ba654ba3170db2e902c3e365fc570fa2,0.15957966616683,1.36364161178389,0.126624988081141,0.725944178657858,0.736447947471153,0.671191371375656,0.0944868847756188,0.15677528464896,0.0118166385002481,1.40508536419375,0.0334956375570207,0.770359512495939,0.00061848614372347,0.022852020082755,0.643703061833075,0.000842642470589314,0.109788364572402,1.28254753002898
3,8b9b1804f7d60eb2e6c79b6cae539cbb,0.187425352223958,1.99719422986917,0.334358763989227,0.439416640976886,0.934386254469943,0.762588098230865,0.0921171631690418,0.126944654046306,0.0102075496710159,1.64564481579217,0.0361061024588874,0.735735455349085,0.000688397931320486,0.0193530427686362,0.65153504728938,0.000978655326569661,0.108088433004606,1.02986603339093
3,8a03aaf2b910925df5310bce8e95007a,0.146737211090934,1.65437763631281,0.272239808753837,0.749626222951897,0.5136964908333,0.652307202866371,0.0264222756826269,0.131979019813448,0.00448640805337019,0.295447132054814,0.0348925756158048,0.71020040858633,0.000733475416490579,0.0157532732489033,0.77884462028767,0.000770567030097902,0.0954885814294022,1.15862927926806
3,4fad27a0d5abf5f9ef83b3d3d7b98da6,0.128630633022396,1.71040254752762,0.408031317045532,0.398267615063101,0.501784862050006,0.793112137263431,0.105151059504118,0.173497457435679,0.0104834643799882,0.392150847799918,0.0278469138124604,0.775513467030438,0.000825421698067314,0.0169014346258629,0.729412679381746,0.0010297969053747,0.10370509874921,1.31827052933498
3,d3ac729891fc103522552ac7cd9d1dbe,0.148746670539726,1.99493936897694,0.569920758130796,0.444870206956328,0.742818688329177,0.900294905730244,0.0140307350301528,0.139155814271025,0.0106815047120169,0.68479244120884,0.0274988037174487,0.734820528290594,0.000763058060238314,0.0177485032125117,0.940885814881116,0.000957130194343927,0.108554683413202,1.20352087455878
3,4fe3e560252e1bf4c2d759ed656c9a03,0.13808211585568,1.37251397189407,0.552973381806687,0.472388188240776,0.657182319638563,0.748008627254975,0.0191263421665003,0.158192482709683,0.0118621530747375,1.16031935313122,0.029904117726978,0.728357339426775,0.000734828996724423,0.0159000339466395,0.900653946778612,0.000886283568961894,0.104810946787098,1.30646481212265
3,b89a03391f0ce6cea46d24dd9264a438,0.118976677949423,1.98122311783442,0.512421792967618,0.913803214273749,0.817847022304101,0.459992607300403,0.0200108717963887,0.162790046929037,0.0076996298266843,1.00803511227096,0.0366829055321724,0.707435036604572,0.000654093877013878,0.0205418744841289,0.758912604570363,0.000852731508246729,0.0960587540370421,1.09762730525273
3,d58149f8f733c282a53cdd0b9bab4f87,0.161780980045013,1.62456261097808,0.525645595201465,0.760026889810624,0.86581178410964,0.725295390190952,0.0913434257789788,0.137538693853569,0.013387614037,0.0855014066490135,0.0314256682985879,0.657890207098706,0.000651770002458707,0.020682833789104,0.620696635372602,0.000854645441588191,0.0963239617610864,1.22752624789141
3,4863a24ca9121ffcb504c94b5734f567,0.150216921154617,1.4274517041141,0.393220232843941,0.89692756344615,0.492356444578796,0.991273787429254,0.0618720227368765,0.152542981241164,0.0158692606281009,1.05732392698025,0.0314844034234778,0.731301640149689,0.000683649832313281,0.0195445872382013,0.720512397829035,0.00106456066369103,0.100237653677006,1.24453673960344
3,9b49f0c35ce01c244628a55f827a6c1b,0.163806488590589,1.67998216236707,0.275548582410443,0.700915270099504,0.746275696189584,0.832964057499613,0.100128180915861,0.162047930952504,0.00509747852555476,0.977888095215733,0.0303202259272098,0.639534186387838,0.000705163362259,0.0208162965543192,0.789224996143211,0.00103398515116522,0.0965278917620036,1.26252872988375
3,81a997e1dc242ce082311a99de4a1ac3,0.148724735993435,1.79191916886642,0.354385180558562,0.752057504541189,0.844016245516,0.721758653151686,0.0873695212034611,0.176005663868478,0.00770079779117741,0.372591579580766,0.0306988564465022,0.686257216633691,0.00071295000042987,0.0185369425968099,0.795824372389208,0.00110280734072313,0.0998671887752991,1.10659492018336
3,1e030d1d5ca2157c4ab33a1eb5a0ad52,0.150521564640758,1.87018967148154,0.132272756688964,0.456096171673095,0.588336418745785,0.501623932837485,0.117830655477447,0.13983343106554,0.00875184725386836,1.13748498301659,0.0302405854668772,0.650727171747963,0.000745651144691253,0.015930559684338,0.933062601127672,0.000833655496386679,0.109839480309823,1.25281486909724
3,9081f5cd3d75a23d032e7f09385e2de1,0.139371053693344,1.45375919936214,0.431109532060163,0.906404681978773,0.417789871395947,0.679446849601227,0.0377543094953467,0.173572983492352,0.0153312766779944,1.1226103647654,0.0289035227910399,0.657271579823061,0.000638189784181668,0.0207991523969173,0.844608019976304,0.00082380723703627,0.104758428818562,1.22830276000081
3,afbd67724cfbd6bac6b4282355f9222d,0.16397970978743,1.9377823365995,0.307142018440804,0.385980626036769,0.615457708764258,0.171721905849315,0.0261846123852461,0.168844129826719,0.0128734305759907,1.5102523023364,0.0327883683156791,0.764174274246936,0.000723282742510582,0.0194628899572656,0.752019408708671,0.00101017979018703,0.0934922268179189,1.1984850480194
3,a01806a71892ec0ecfd204337467b347,0.136023241526544,1.80397061836755,0.570655825789843,0.807137318185279,0.600744687077206,0.372701668442297,0.0222063633598207,0.138093274104038,0.01747347945197,1.41528374376112,0.033508585206924,0.703963226379785,0.000666176547778755,0.0160341774141254,0.648890035674,0.000919767838564506,0.108403830831692,1.22789292583204
3,d96dd29aec5a9b3d3cbc4438ee2531e5,0.187571306314895,1.73746876039774,0.658016537841895,0.544124726637938,0.644760915730855,0.700983325579576,0.0161127751026588,0.131334160142517,0.0153662123174831,0.760889191589227,0.0286525442775798,0.638477737791472,0.000672130108661486,0.0157439001433475,0.663614620254032,0.000900199156602021,0.106915596908317,1.06182906285053
3,2c3d9b56eef65559c67e5834486b8837,0.124318060024107,1.80640492011839,0.276318861004149,0.65298869343131,0.89970105798227,0.720338231474662,0.046623221766133,0.124978146817058,0.00540782054182323,1.19169916520852,0.0307036390522496,0.752476258360632,0.00068583421760469,0.015429507814715,0.773159336628564,0.000957395059602829,0.108257137329369,1.08370499608968
3,cb22f02fd724d28f26725f6a32dd0fbf,0.130623117456944,1.62418906341577,0.550600977618015,0.844225438694701,0.862538832983314,0.87795278094192,0.00371832218999364,0.174704746696391,0.0178774237948388,1.86804671449825,0.0314938243119606,0.739641217190103,0.000842409702913894,0.0155505766944151,0.96364483836776,0.000749965085960612,0.0999096867206518,1.18012484038673
3,e78eeb778ca99ae5dd6e65bd773b8cc9,0.177058418654414,1.48657872629085,0.535091181746966,0.759013491325884,0.503964456862186,0.616028743492649,0.109091842481544,0.156029268461134,0.0125062787545491,0.218500400597768,0.0282883408148844,0.747566882550074,0.000861084031152657,0.0156776459611036,0.915405940192676,0.000710781599118742,0.0973510763923734,1.21265216631091
3,1dc37c964375e27bbd08bb03f0a35d22,0.177912862926843,1.58224089440662,0.262195510685545,0.512106326727671,0.499331076790285,0.919369098959607,0.0799055361348105,0.153628876557736,0.00908469126154557,0.8345418044675,0.0263050097332375,0.725498047681143,0.000698817821697534,0.02113679294459,0.905026097599945,0.00100585911566189,0.099463132123196,1.07428093647407
3,bdaced972a12b5f0a76e753bb5f4ac50,0.128507655655977,1.58338951514457,0.57611361032786,0.881307210691305,0.767896886481574,0.499171210174216,0.104615376891467,0.155830405236456,0.00569823157244809,0.634695282161836,0.0324300513675127,0.71815633671048,0.000704416090896483,0.0153482016769869,0.729041011331711,0.000915793756172321,0.10758801497908,1.22322387770378
3,8557a46aa9ecc1432baa045cd44fddd4,0.161151434043726,1.84565087030594,0.622552766768838,0.56906218678579,0.856341202962321,0.808650334132719,0.116084548448555,0.137402710660391,0.0156572183067821,1.56015552059246,0.0355404814518581,0.77190294624991,0.000726628126439012,0.0201547339108905,0.83049960544304,0.00082088410798082,0.100924461280514,0.965920400158289
3,26d0d90b24c04c28fda92250138a9699,0.177617096615474,1.68192648745541,0.260941114515639,0.571432629310453,0.436676994003473,0.823755374559341,0.0355774578728989,0.17414591159192,0.0153492429498095,1.84866806139484,0.0276891410680103,0.699451026401297,0.000760351755378982,0.0169931189416081,0.611142209812372,0.0010475501442153,0.107061226969945,1.27669226000382
3,83e983f82dc31364ebfba01a3c66443c,0.151205774490619,1.67700406733881,0.205810885906458,0.467843749068176,0.664206156503864,0.815167495560413,0.111116222450132,0.151316772084791,0.0115931592516728,0.443778290109159,0.0365149076113355,0.620705751374878,0.00069446003690343,0.0177707972656731,0.715581411885334,0.000700860361485632,0.108531322338157,1.25734240788589
3,b10019d82b641ab285d12cf1f6288a76,0.137897476151969,1.73471450920374,0.568012775456492,0.933061915950062,0.5979036988554,0.530697129770857,0.0522254620169395,0.171969663920976,0.00519801310006715,1.34159053848679,0.0357760555048644,0.682856789557797,0.000626749098880146,0.0223319390871417,0.792835397539953,0.000952498659183449,0.0983404121235723,1.08069568025339
3,2707d2cbb7f082356fb5ece5af4a97b2,0.128240947068996,1.7847275357994,0.579864721508854,0.747517567834121,0.799475111898463,0.218872124874243,0.0540048591550854,0.130637960206981,0.0181009321340851,0.176101688675657,0.0329502709641047,0.749122339762397,0.000617072459483162,0.0183788086303681,0.75363167876973,0.000908809541926486,0.10213681253503,1.11258275934249
3,95e8e6a496a24c036d87e27301f133fa,0.123879479829621,1.79464962068657,0.616439336362614,0.811767806182571,0.805426944412208,0.391921403421368,0.1204237225465,0.167438194220047,0.00848397534808963,0.728719124289781,0.031585737337681,0.777202936441029,0.000793316870133318,0.0152658245894976,0.679105017816481,0.000893469359111689,0.0931607720271778,1.11955350382328
3,32cc1f75a42da711b01ccf67108916cc,0.124366361355459,1.9650986157083,0.565097585975185,0.741391816001009,0.570818659285396,0.453473138425755,0.0835128166314732,0.138488799493026,0.0177834984786414,0.416861054140988,0.0335067789543103,0.626876466771444,0.000586100627333219,0.017494833215688,0.843479910191406,0.00106360194187722,0.109012854019337,0.972363319652837
3,2f7c27c568d0b37ea60bef680f0017f3,0.144235675368115,1.62694652450395,0.584820147186137,0.534843668639947,0.446175958054021,0.338109839131124,0.136392240032194,0.162591697965608,0.0176810920833744,0.141040447613818,0.0277062831499299,0.737722420996415,0.000655574466287805,0.0188709955912199,0.653677597572911,0.000799364010036331,0.108848199758905,1.15432228975945
3,f9297ac4c63ba6dfbdee2a8cf00187eb,0.186233322492039,1.8975980602833,0.501831125447427,0.91898926142721,0.462845184776384,0.598490386548103,0.0646140904818754,0.151107430803196,0.0193291844392277,1.28251985388629,0.0276449401862706,0.630538163342921,0.000661772488934504,0.0212373986363079,0.741854599719202,0.000967804753427369,0.0957869136695709,1.00845569064517
3,4d2e162e19fb8a888299ae838a92efe4,0.145649910171459,1.94375443451338,0.143065015977377,0.918329677504772,0.850321577061012,0.851636678683798,0.0427747972865091,0.142339615286407,0.019419340588742,0.428024833893494,0.03023253640492,0.76928737689756,0.000887560800561197,0.0161958807176194,0.868659860975421,0.000733122630811041,0.0959144924342734,1.1107701164049
3,0befabce97386dae19cba0f9a488366c,0.164082020695926,1.53350919108799,0.215531622976513,0.543052550983828,0.669119911891318,0.698544055486983,0.115761771638515,0.151520979628595,0.00487155661304928,1.38633942612953,0.0352972025075804,0.703245345590778,0.000819546583293919,0.0151781759064045,0.676608854116373,0.000721849869038952,0.100880516926101,1.31532631973258
3,6b6e0ab77d82feedb5d4350b2b971bcb,0.117540081072033,1.53402998002611,0.62803565997024,0.534639451058116,0.867511995427713,0.4297130194464,0.116093884044229,0.176041476027518,0.00786825440902337,0.967230124181844,0.0265291141677232,0.75849907845838,0.000717680602214703,0.0203816341430781,0.812484522419648,0.000806741304314333,0.0995212877782062,1.31020802330426
3,617d37b252c6d990237a6eb2a45b219c,0.151372562452921,1.9145460251519,0.640613740566596,0.369319787770296,0.781478324201126,0.466965001487499,0.139908903845822,0.176910333485426,0.00576459383349195,1.02270424201633,0.0320776205261255,0.630713489192472,0.000810134875575751,0.0150743007504003,0.840319679668648,0.000930430301992888,0.102754761378816,1.24492358117098
