nhits,uid,chi,eta,j1A0,j2A0,j3A0,j4A0,kappa,muDc,muK,multiplier,omegaS0,pR,pT,rho,sageA15,sigma,theta,zeta
3,8c8d0dd6e3f83f4b5651c75bf030a492,0.143812687037987,1.95560693699868,0.500762904757885,0.472970181597834,0.87292175102993,0.968365137540735,0.0525750106339133,0.17644635967328,0.0188217188237399,1.11963540692599,0.0347944077201867,0.751532875269701,0.000758952007342062,0.0221564687430736,0.623556789862398,0.000718832749496896,0.0965922843622835,1.30493484565079
3,85e0c2406e55e3b0b0b5311472ac8231,0.161642499363249,1.83924114544166,0.254375725453667,0.91477570599744,0.633827858338373,0.903606773950161,0.0873663030102202,0.162180199394435,0.00884341009436883,0.180483249253433,0.0343262075513321,0.704603635473832,0.00074084195707561,0.0212604365118138,0.782843885507795,0.000742462038484064,0.101044452912234,1.31712861199914
3,bbcd0aefa56d7833e2c58d06eb07689a,0.187139561679031,1.88638938555548,0.524062932538168,0.788923444400101,0.504170516206966,0.358968401527265,0.126351466160459,0.130609085999982,0.0175603969991479,0.0669707412506826,0.0265484504024946,0.777797694531432,0.000727900103962533,0.0191961859105915,0.70804339977077,0.000841479388972229,0.108057019255696,1.32547082412946
3,c9c5767bf9c825699fd487305bfa2cd4,0.165739006543838,1.7866317174389,0.598755582174009,0.838185638635417,0.549757738929713,0.997592404037795,0.089751969062209,0.15494755428133,0.0167501831950467,0.0473292790224336,0.0275983671808937,0.663087691061834,0.000742479268747972,0.0192188998002595,0.799676951043945,0.000717941292725232,0.102265018651893,1.30416553485431
3,14d4a8ed5125f1a112fb696c64201810,0.132318055075656,1.94937374090998,0.377681349005059,0.384924831793247,0.945818467823627,0.431456289897836,0.0126710747406551,0.131454205630963,0.0155183528320417,0.624610330675309,0.0269864938763832,0.646183083440325,0.000673119491559763,0.017151769136581,0.918123342265873,0.000825906735448339,0.0959793686358856,1.28116671523348
3,b8164dec2795ce6862e55cb8290c4e9f,0.177610305621307,1.97059372921952,0.172159872719275,0.917430187159694,0.552325887094941,0.90685268807835,0.0913300531887975,0.152625599000521,0.005052910367449,0.283487998495682,0.0334386857299241,0.77113172272701,0.000853772789953186,0.0156667771160042,0.605224505898185,0.00111250406505799,0.095054746518475,1.2110422407351
3,6ae044761448c502e2ef59069b71c9b7,0.1728401002612,1.91471592191675,0.206623691740699,0.428179365275487,0.485673930715319,0.948341404564679,0.0539576949577399,0.174800848997019,0.00714511210863106,1.72006660012902,0.0340224323491653,0.762166327455638,0.000813426193597446,0.016372014467673,0.607427121555043,0.00100421048087831,0.107337838817932,1.27350353110783
3,5f8b2eebc6853ad9d65a4fc70fca6b23,0.142884810549976,1.91759838730009,0.272802951781608,0.614011316164498,0.828764126002733,0.6044161941848,0.0576862792945432,0.135572716934087,0.00692613720186427,1.23724442808928,0.0265132638138283,0.71335286827129,0.00069656590951377,0.0194233932829972,0.881424990439471,0.000876274953749302,0.0997921256976215,1.30540380777149
3,ac2fed2bb04cfaaa24d61e00df249c45,0.129159410112305,1.74776611926399,0.0918855938042418,0.731881478870421,0.70352706878438,0.790910538603691,0.119611536841575,0.126937910813217,0.0189366428187665,0.544669207965981,0.035002104175555,0.765401289885272,0.000823251920203008,0.0162452757090142,0.825201055204755,0.00077595027904548,0.0995961874662072,1.32481060396466
3,88fa23810f3c4f49eea4e2cc11797129,0.136894768589892,1.87624117944082,0.183267608264817,0.367414576213627,0.426579478300353,0.895032435878995,0.034319646292098,0.169557245734678,0.0169102277772512,0.72763901508474,0.0273135603708983,0.7180290510249,0.000644846799514267,0.0207399503243022,0.648115780236335,0.000918254055122178,0.108656819983706,1.25813779640815
3,f41c65d1fd8fa21ec03c79c23755ea73,0.143074789377106,1.95394304495615,0.356680593976515,0.456780102104801,0.667057069792039,0.787997928747162,0.082711417368265,0.130709596953961,0.0166717583745003,0.479130865732527,0.0350477427005365,0.755495326553094,0.000784324845925582,0.0178107781859197,0.87139485732367,0.000980831351729921,0.0939788623684133,1.17120479025935
3,823f8680318e40410d25bafbec3456c5,0.114319893774874,1.94734004869657,0.531067909012948,0.433500231343452,0.73209507601977,0.387165660636197,0.122338760041877,0.162428949060799,0.0179309762866329,0.984053719377357,0.0303737551031416,0.754017016322519,0.000667686236951161,0.0212080676152963,0.740078153098673,0.000952457105933049,0.102278247405946,1.26025809752957
3,852819be082f7d8e476ba5c1fe97cac1,0.148015898382599,1.88611308866081,0.0910738975204098,0.749676016283244,0.687155162663858,0.747313322764798,0.0605546939201137,0.167032337853159,0.0154983971771494,1.43306613870819,0.0346987761662171,0.762653156771608,0.000857780316889637,0.016061996993929,0.819080276812149,0.000691970601159745,0.106859558733934,1.29345081718979
3,fe200280c2b424ef43bfd8b877e02103,0.171529290838816,1.85491338828685,0.638655575876063,0.587370612488199,0.748308443867238,0.756586856278242,0.00524705871959991,0.124173342843987,0.00680334829665646,0.859449773834597,0.0267562589356234,0.632474568938198,0.00061563635880094,0.0192962560113218,0.723840141833557,0.000916771389970952,0.106116909763349,1.32022709826361
3,cc7ad69968752212293bfe138c115eaf,0.125823718621589,1.95559602422222,0.34006472545232,0.348219541640726,0.619997623428281,0.487667248702585,0.0486142902228579,0.13977801868968,0.0140729472974479,1.83039892093613,0.0263824142294477,0.673923198141159,0.000607493395168816,0.0203627933520187,0.750796836040064,0.00104222884536829,0.102883677845823,1.31465905248665
3,fbadce511b73fec454202d033c35f385,0.125411140532778,1.73154452565379,0.268320594064984,0.898328211651527,0.839192604229016,0.911475468761544,0.0583085881236947,0.158218004359178,0.00890274948294647,1.88744487539008,0.029601883056844,0.703310830803272,0.00066041417256214,0.0222497398405191,0.847572610413345,0.000758457657991457,0.102595663500376,1.32328920821028
3,98cf0e51dcd7869907d5f3d1b2403d91,0.175447234869295,1.97067322386398,0.500653259770493,0.444299853075398,0.415450453458612,0.418038057731697,0.130305759981836,0.141924265586077,0.0124046185464766,1.37752128387828,0.0320662283477693,0.717345118659668,0.000774405672204566,0.01646658224476,0.603179775260468,0.000711275911236405,0.100466951986007,1.2599621281985
3,94cab5d7f94809e679d600de33d250a0,0.153052017133067,1.9339063751062,0.10629967316736,0.385203283505313,0.932535205152171,0.921509976983559,0.141022380767539,0.150267729120137,0.0186196634938866,1.75249144633575,0.0286295068602068,0.653846189688586,0.000659379150023925,0.0209296291117249,0.780383911865637,0.000894924208506628,0.109380119491096,1.20734135100333
3,9465fd61b7e746b2dc519a09887ab75d,0.15412424257186,1.89969700506386,0.112384031390266,0.743988675093053,0.96080366801679,0.930711754251062,0.107639306527813,0.127615460986057,0.0138689732292846,0.228791625564878,0.0362909647233131,0.68831767460216,0.000703160412137432,0.0217559414912298,0.92587645534673,0.00080358113273866,0.101777866714702,1.25989036729237
3,2e1884a310b07e2f80074ae152c0cad9,0.114881671300288,1.63126522001757,0.492430351905176,0.583417707823692,0.384186773742155,0.828647282360471,0.00930085309644536,0.126716714238012,0.0164841171441116,0.889680638792642,0.0336696520415058,0.740695099562127,0.000691653528674042,0.0167459424767932,0.853771493227365,0.000724119287080734,0.104487196700297,1.30776477527281
3,d4979163a6315ba9bfaff1c445d1663a,0.178342110557477,1.83437463359688,0.0869453908413539,0.379143730499317,0.698634407774571,0.789052627853421,0.0436552210340723,0.17055620445877,0.00985930995040759,1.71805688096383,0.0369333988788938,0.715156492774866,0.000813751558016534,0.0178193270850649,0.646236418265986,0.000778884819861021,0.0973993082315979,1.31202264781895
3,3dd784d18ca5e6a320b18faf846dae06,0.125466236628666,1.80427926909397,0.578492619676742,0.949521812563051,0.87417393450135,0.672234265363798,0.105967212047964,0.163939236135429,0.00743223488680758,0.739835332439484,0.0332893089285955,0.743706800041799,0.000690991742509864,0.0210273927282538,0.729385523546847,0.0010826424513336,0.0952987522315692,1.27892058385903
3,73dbd72fda45c9431f78f53b0e796c66,0.156758643972033,1.93788724114886,0.136007253646161,0.847966368005819,0.894069554861399,0.88257155045846,0.0487415657771242,0.141638860715212,0.00473538454462215,1.2061365771846,0.0339126717479121,0.622433805569173,0.000636916789290057,0.0207681709072338,0.643693070277398,0.0011013045000339,0.0936774053261821,1.29886343190643
3,52ba41e85ee254d9d5ab0aa4e3984c97,0.121618529182912,1.78381945712984,0.175818465094366,0.672773378711349,0.946229599083182,0.580610293755773,0.0519709278305531,0.147471154051936,0.0188844227078628,0.770431642479987,0.0298352579801002,0.714742455822048,0.000627920091622849,0.0213668449711764,0.728292922591911,0.000744156401092677,0.102682320576736,1.28549211911286
3,925cb9c7d94e7c167fceb0c44d998ad4,0.174848334395369,1.97530156540425,0.145524817262671,0.824205040451763,0.857300284224105,0.797991502696485,0.0430389020785529,0.138870391673803,0.00686538006931245,1.14051449932468,0.0323280525249044,0.629550595218062,0.000693370932698663,0.0164842622313382,0.80035110888083,0.00109292269298589,0.104909311515717,1.1998831324752
3,0f6985ad97c2f9a38460e6da093a6a6b,0.161184933683553,1.92667603999088,0.276758791615087,0.824069869827511,0.92191357604661,0.967711900253431,0.126752611644106,0.161339979041527,0.0159364085127532,1.27509018256551,0.0327700059825449,0.759279550204017,0.000778843687551659,0.0198452538705811,0.60020076470745,0.000863392458524666,0.099769352670152,1.23109404300056
3,7cb6a40600e602de448fe896839b34b9,0.162541402979,1.66990007582095,0.592865014012552,0.399162234033441,0.828978601940031,0.595877492139163,0.0377520289002982,0.150101791615048,0.00941717488597632,0.294117553923144,0.0276779767933917,0.637847867165094,0.000611744357972852,0.022212110218038,0.772994134627888,0.00100125583106292,0.098231960347789,1.32928660006695
3,5d84129f6278c8d3b4fdcfe95b794fa4,0.168883722146032,1.90792049946063,0.432535672345128,0.657022538937868,0.944528697312365,0.310743666871567,0.132418519410415,0.157559215974145,0.00657009649342261,0.362805198495595,0.0266894994486824,0.734054224958948,0.000776502616054229,0.0164479552164666,0.704776500594842,0.00103073300757352,0.0943542239715027,1.31133500566859
3,73b80cac87a5b0a78503ad315296e4f3,0.165050986490459,1.9613577500101,0.586238464876869,0.579397090200513,0.480281245679631,0.552572768250993,0.00999872453196386,0.151400967524697,0.0146942494758472,0.414072890166645,0.0300255543950858,0.689529671855855,0.000723938648781684,0.0177080209875183,0.886020669130122,0.000840682406485021,0.105637644790606,1.22570321962631
3,8ef8cc30642f9dd2e73d7c5221bc051e,0.167529165690592,1.86356534266151,0.0872915287247216,0.521637100099852,0.464895679968056,0.948486925891018,0.0721549058025338,0.136372295293023,0.00946540549782664,1.22230518275188,0.03191477411438,0.767981324823223,0.000820662487675376,0.019182130866912,0.829493192450146,0.00106499328305175,0.0937710461389435,1.32004755598977
3,bafc7e9b1d352c8ea9b463845a164d56,0.112415848882395,1.6443082643259,0.257624419992506,0.778067917504161,0.950109924157814,0.979363011179909,0.113128616600645,0.154577818144325,0.0199947953195047,0.82104731823897,0.0366454047291909,0.745786399881631,0.000615887057468372,0.0220198683156979,0.6350128039722,0.00101105394571555,0.108165885761969,1.29721717193834
3,a96fbb0c06f415d921583f2909ca89de,0.173414936151532,1.94100446169155,0.424671621736792,0.364230775002223,0.376050301591077,0.552617393351765,0.0396566578676777,0.125099204746012,0.0105494804498311,1.44306932475562,0.0300863467931044,0.726442013461355,0.000671169838398864,0.0202897419530304,0.642533349151385,0.000991470015654413,0.0920879748918793,1.17147836866378
3,800fba3508e85a1476a3a3f109bd03be,0.120558999709476,1.74162161738422,0.588195196241961,0.537570314572785,0.694941079306757,0.807325777709927,0.0327180370589941,0.152056124218705,0.0135968049937993,1.66094441341533,0.0357783573456954,0.751001856381515,0.000670926054193039,0.0205514349894473,0.744735547801853,0.000966555435913229,0.0966140802946341,1.23129788225447
3,4d285ea8991ef1925d53c21dbe3da89e,0.186812141412068,1.91441749920955,0.304912290408035,0.951510580517408,0.602523180761297,0.806641475144378,0.0896877712689844,0.17312438999821,0.00690494523123428,0.101112781326647,0.0297087059130152,0.630925394477674,0.000721287087771733,0.0184132104993857,0.686095481426949,0.00109725678756574,0.102149477788654,1.26541089954379
3,88da9c12f81f2ea9dbc2d60bb7efa116,0.141679497556475,1.77220432754309,0.219026930828662,0.792494484508927,0.491203889147172,0.327684516171506,0.00600600739076809,0.130592619955675,0.0185101440991323,0.376071494436189,0.0342909823829742,0.623982693512662,0.000611787018232871,0.0152593311685117,0.602982471841749,0.00101099649236238,0.100620630405936,1.29442812781371
3,83b8b8039351408be0ea1b81bd0020f7,0.139775246186026,1.98514591104483,0.319648838954676,0.529868299856175,0.95493898212793,0.202959871144127,0.062864396583601,0.172355121454036,0.0101821877618007,1.39845782074167,0.0271592882287769,0.711161959539635,0.000662907880766026,0.0183124350658774,0.708864692048209,0.000731807005505533,0.107434471611955,1.2930877792673
3,99233f4571fe2bad9e7783a316d4a1a1,0.172177069056776,1.82435772445071,0.280736687671953,0.889422339140257,0.564882862327884,0.546557586834277,0.130643866437662,0.149280754375537,0.0135335663352195,1.8591581323101,0.0330602064960926,0.707558994617799,0.000698491440824291,0.021866612226548,0.604534358168255,0.000826756020169116,0.0945541449995331,1.27058042023133
3,74208e3cff148b17d30121a8a00da852,0.120203528634241,1.94676163998984,0.404990944515818,0.90505197819956,0.862257665100219,0.671190108688618,0.0545702853718701,0.161110733004055,0.0095124856229946,1.6177148146803,0.0353760889681694,0.671442746570315,0.000687832802365297,0.0170672514265679,0.9151742314517,0.000946140523075326,0.109737308342791,1.21077851318776
3,c65d075a8d2dd4dabca7a6c53ea3d5b2,0.167914172457794,1.91301386965759,0.137922182820532,0.390755758248672,0.767684898310857,0.638149576511188,0.0327596677028262,0.145054690229784,0.0106058392868225,0.252952591694589,0.0262234312777841,0.712126258995457,0.000714718154585269,0.0162111765961623,0.66752572889681,0.000860891439176537,0.105546214827522,1.17913930797354
3,ec9157d1ee6a3de2feceb1ecae875c8b,0.142693871280643,1.74719506573902,0.381638243226955,0.562676409131153,0.424103370658602,0.384204912729631,0.0509568183430577,0.131089667860755,0.00854251815784276,1.26268193156766,0.0295869165783755,0.687463910682624,0.000615999663815383,0.0182626119923219,0.605834149146781,0.00100468124613478,0.0954000109272916,1.28346547358339
3,8dca17a007071f9f2c6b1e9c0e5a075b,0.155312757675107,1.60835431891725,0.280652407771999,0.838375940225515,0.916165895061074,0.793749859702564,0.132782045227742,0.156951602520028,0.0089437602883853,1.58500510486413,0.0268018945593166,0.756393758702561,0.000640076273519966,0.0227530854013449,0.628182982759855,0.00102278334182492,0.103150960231737,1.31692465536184
3,fd1105b0288ddaab3e85659c24249547,0.1401622029576,1.98742873166525,0.521443372992219,0.502887907944269,0.903902882089921,0.406139875875087,0.0705649679819658,0.154356908731578,0.0147546965563752,0.410585495843973,0.0266699361643589,0.745277341850308,0.000669623848789244,0.0225478814979594,0.833506899945496,0.000995640405440831,0.0968301368594772,1.22800352220584
3,b63db41b6909efcce6a8313828905791,0.172780853477367,1.97231215613908,0.171915999917386,0.430771006728563,0.410227137446175,0.538023055993253,0.129125201469706,0.148939416785713,0.00693448745572008,1.80839904438609,0.0310831030773988,0.620337313102923,0.000704969043479382,0.0157146420081712,0.745002198943818,0.000761235209567296,0.109578141082257,1.1667167590498
3,c8662b044f494c5954875ccceff1320e,0.182294483609902,1.89255007091898,0.330825557750617,0.707410284318681,0.819039244838768,0.390675415180724,0.0727192969194251,0.149955555261223,0.011451346358951,1.0151904223724,0.0368171305285554,0.689261737408202,0.000707126528633633,0.0217646867018126,0.950852123903359,0.00111452114306367,0.098077640082126,1.27823683996261
3,60ec790560a5029a8da0bd708a2fe28d,0.1708089201114,1.82441344174517,0.250966066057865,0.845997154517171,0.806705932134449,0.910392614108324,0.00856837656101057,0.133126883340029,0.00465699059913531,1.21998762969638,0.0348687877985055,0.698381922246579,0.000719644266031105,0.0189506210822644,0.692163204325671,0.00101870429703618,0.0940653418947844,1.32103421738305
3,d1e71ab5d775fef9ea40c71fa2f4ebe9,0.143371942428558,1.95230118786112,0.217708905551002,0.349622119161845,0.564585570334425,0.631061922491337,0.0600570483798998,0.156787286474603,0.0108505293803509,1.58825224635737,0.0354154419989277,0.751856168755318,0.000765900416476926,0.0211540272854438,0.92737408500317,0.000735157523903344,0.101325405418664,1.28302352798376
3,915b065f1b0d5162007ca744132ac80e,0.120094949169024,1.93931540838308,0.422439906672983,0.497260474976425,0.38657155005405,0.974619653008739,0.0448371618305171,0.141380119526531,0.00716044759855941,0.262873638632586,0.0275018052074947,0.68285147012037,0.000634693662133283,0.0195898357976379,0.654384787515466,0.00110727342435194,0.0976304709179416,1.28371309989544
3,55dbe9d1862dedc140a8ca9d2b8e5e1a,0.118839617143995,1.68673918789144,0.369767529978896,0.697022036442693,0.724086452472466,0.919436006579005,0.0678585404041452,0.157688064723125,0.00573102392991487,0.040270599784197,0.0293318501379639,0.754884966382455,0.000824917644032823,0.0161288354403821,0.874338662351176,0.000844881556335516,0.0958681045871499,1.32775811296454
3,756a96b0cb2993f01918b9ea5dbc7bea,0.165898561918179,1.65145713617439,0.116187136948826,0.544443859116906,0.655546386213182,0.777821920614783,0.0697189912443463,0.156787500388437,0.00764934037604518,1.34088914295059,0.0274893197701861,0.737320822878132,0.000795704952749818,0.0165602301985711,0.776407503108537,0.00103709570056894,0.095157731046053,1.30269852829231
3,dcc0131d9860e5219f244572592fca08,0.159254973672761,1.94376820367348,0.146738183977387,0.806749525563125,0.529268419770072,0.918053834696184,0.0405933062909073,0.154036566232234,0.00502073050647534,0.668444217801159,0.0345787936507029,0.768834717867657,0.000679975035433411,0.0213698526002182,0.738533450953601,0.000925401737044241,0.108687445566958,1.18088541531168
3,721c75b4d6cee36b7daaeb9fc1c859ad,0.130791466963477,1.76984943581299,0.602276433943814,0.859035826516994,0.478389878858762,0.991578384836949,0.0635950210645578,0.156657328293023,0.00744973846320547,1.51371698323769,0.0342078841961856,0.630493852779365,0.000736500762170558,0.0161265333361076,0.91950850907454,0.000769809103445899,0.0973588868617081,1.19007069532007
3,29b7b094b5ef11ca785159ca8187e652,0.178579926329984,1.99668403077484,0.579928400224343,0.893797505144627,0.501427878865852,0.620077155773202,0.0149448017529847,0.131901921871357,0.0169083257882416,0.886850648382667,0.0319347693450224,0.729191333377883,0.000688167122057793,0.0214373077804403,0.920920589293372,0.000973693446942798,0.104421400566403,1.19484488452561
3,a6b16c380e5e4d868e38e67e7fd8c81e,0.15907374617639,1.97627497812669,0.201645381746705,0.622464018819183,0.608263114936935,0.784266936977219,0.0675551338163449,0.174145383603627,0.0161329023442694,1.70075852894614,0.0265704752594706,0.770099286111567,0.000759497489332631,0.0205782709345639,0.7224198357345,0.00103821023618198,0.0935501674089461,1.1365419079528
3,417d6db2efdebdb90b1cfd54ab789af1,0.156141116751658,1.91939423666549,0.385738398469879,0.789663497120983,0.798319267349456,0.964704680238292,0.010083243141726,0.128330549877021,0.0115520383087665,1.233480154215,0.0260421342694302,0.728645757994005,0.000716644616465181,0.0190711879342701,0.779700393811298,0.000920393172753013,0.102585440692245,1.31517342254056
3,e5f70ece88af884b6a5947eda81680e8,0.136934456925738,1.86087678187304,0.164962588992222,0.48720469235928,0.723298010147107,0.965260997745534,0.0225748182720322,0.137373937824113,0.0194000103123236,1.22707962780518,0.0364038056186036,0.679421336360826,0.000695861668960084,0.0178248510034561,0.876380188106687,0.00100360090981369,0.100473751817661,1.16975287304622
3,48e8c6ba9e97bcf1febb82e17a135b2f,0.160429105677553,1.99182886680761,0.383644428403944,0.468504363605616,0.375233383867011,0.541871033919257,0.0747814540277973,0.175787286355298,0.00991142553871937,0.691008821322542,0.0298787554508288,0.75583084012761,0.000738940312603677,0.0191437067674601,0.614544232957134,0.000971539459442437,0.106291195261315,1.27580701993815
3,6aeabfc4a3e2cf2f36572a495e86268d,0.140802197470602,1.79485499844663,0.467867853730979,0.571067241260351,0.492921723606666,0.997146825840965,0.0262584786851291,0.169936135112678,0.00566200668658673,1.47757841178617,0.0332782040652762,0.73633949223877,0.000797675014372655,0.0162560789281531,0.696802796312739,0.000800828723400579,0.0928996253978659,1.16924365863345
3,070613b635209f20d6998ba92718df3d,0.166290283934945,1.95578686540762,0.637198117384797,0.955342927476559,0.753249749224295,0.679551869920332,0.0400300460107341,0.169558104036206,0.00455990102640741,0.602574067145266,0.0285478209707287,0.757691769022534,0.000714347120322129,0.021416433586271,0.939019367357855,0.000988122649738829,0.102399570141759,1.1524306643034
