A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
3.65742	2.01495	1.08796	0.69413	0.97903	1.46824	1.66197	1.47713	1.03119	0.76587	0.86428	0.78044	0.53279	0.43842	0.2897	0.14505
1.97652	6.93839	2.02724	0.72993	0.48822	1.11361	1.34348	1.40805	1.24743	0.71493	0.58625	0.56522	0.50404	0.35241	0.18114	0.13063
0.85517	2.72893	7.71158	1.28164	0.68094	0.68319	0.84966	1.08678	1.1891	0.81983	0.56074	0.36349	0.26319	0.26709	0.19585	0.16268
0.54327	1.00745	2.80567	7.64603	2.01372	1.12442	0.84254	1.09129	1.14158	1.0572	0.59049	0.3284	0.21901	0.17316	0.09064	0.06059
0.7258	0.55839	0.54476	2.62164	3.88369	2.19258	1.44369	1.22578	1.0491	1.10512	0.77347	0.52877	0.27419	0.14151	0.11869	0.09387
1.118	0.5758	0.2869	0.85688	1.98641	3.00163	2.05453	1.66266	1.40626	1.16998	1.06053	0.63551	0.35409	0.16976	0.05311	0.03277
0.97765	1.15265	0.72611	0.45504	1.03006	1.91125	2.32891	2.01918	1.62575	1.31168	1.03275	0.78066	0.42338	0.213	0.07167	0.06382
1.01907	1.32811	0.88348	0.71946	0.70589	1.45731	1.79305	2.35535	2.15216	1.48834	1.14962	0.69042	0.42789	0.2579	0.11551	0.04621
0.78017	1.06719	0.86822	0.77381	0.82417	1.29382	1.70523	1.90942	2.26461	1.77632	1.35397	0.60667	0.43453	0.2174	0.09503	0.04663
0.56316	0.87386	0.71507	1.00361	0.72448	1.03823	1.29464	1.53944	1.57592	1.61652	1.22121	0.71585	0.3292	0.17501	0.08063	0.06387
0.6507	0.68819	0.73121	0.79547	0.67371	1.1631	1.27729	1.30757	1.75679	1.83493	1.47951	1.02618	0.41802	0.14948	0.06324	0.05083
1.07475	1.12103	0.59464	0.73829	0.63114	1.12936	1.30132	1.18215	1.40975	1.23719	1.34089	1.04183	0.55945	0.19784	0.06541	0.0448
0.96638	0.94626	0.4693	0.49138	0.48195	0.82665	0.9754	1.13385	1.11784	1.04088	0.94446	0.95897	0.45919	0.27832	0.11454	0.04554
0.67128	0.92115	0.64298	0.33467	0.35985	0.64909	0.76255	0.59071	0.71722	0.51603	0.663	0.50931	0.40909	0.21904	0.11575	0.04757
0.36211	0.93604	0.55558	0.38108	0.1167	0.22185	0.18039	0.33145	0.30161	0.29881	0.22035	0.16618	0.22742	0.17945	0.12762	0.07512
0.39352	0.49006	0.58445	0.40674	0.11482	0.13005	0.16092	0.26399	0.28619	0.2207	0.27538	0.13447	0.0907	0.1204	0.08677	0.05477
