A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
3.6283	1.28729	0.65718	0.42912	0.69298	1.21081	1.45307	1.19915	0.69999	0.51424	0.57132	0.49751	0.34415	0.24925	0.16347	0.09016
1.82199	9.43807	1.54042	0.4529	0.34993	0.93087	1.388	1.36917	1.12355	0.6192	0.49378	0.39704	0.34058	0.21981	0.11297	0.08395
0.39793	2.62351	11.71903	1.124	0.46926	0.55422	0.79587	1.17641	1.26104	0.80997	0.51254	0.31515	0.19984	0.168	0.12743	0.1087
0.28246	0.57936	3.58951	10.80305	1.61407	0.85664	0.66398	1.02135	1.20723	1.1497	0.59875	0.30461	0.17313	0.12272	0.06982	0.0523
0.4767	0.34361	0.4328	2.82533	4.88159	2.2753	1.38584	1.16072	1.0797	1.3117	0.89414	0.50863	0.20992	0.11489	0.11516	0.0988
0.89696	0.41502	0.22486	0.7114	2.28357	3.93152	2.24444	1.70102	1.40059	1.22899	1.191	0.64161	0.29549	0.14177	0.06399	0.04461
0.93361	1.0515	0.78295	0.37754	1.12038	2.13961	3.02896	2.12918	1.59124	1.24902	1.03724	0.78646	0.40765	0.2048	0.09715	0.08838
0.88654	1.26214	1.09503	0.63185	0.7469	1.56222	1.9329	2.895	2.14352	1.40475	1.02491	0.62721	0.46517	0.29262	0.16743	0.0666
0.50477	0.82452	1.00308	0.85385	0.87029	1.27057	1.6128	1.81146	2.40081	1.60013	1.12254	0.45321	0.33235	0.20199	0.12798	0.06065
0.33703	0.54506	0.64812	0.97729	0.86509	1.05014	1.18705	1.37032	1.44595	1.7178	1.08653	0.52666	0.24659	0.14373	0.10889	0.10151
0.45365	0.5087	0.6729	0.80938	0.93418	1.32427	1.17791	1.12031	1.47342	1.58212	1.47499	0.82224	0.33388	0.14119	0.09325	0.08593
0.71377	0.73501	0.4835	0.60995	0.66429	1.16126	1.24821	0.95903	1.0537	0.89929	1.06484	1.04958	0.48949	0.21125	0.10028	0.07311
0.76418	0.70161	0.43345	0.45227	0.46395	0.75904	0.8699	0.90825	0.7584	0.64008	0.61109	0.68663	0.62833	0.33716	0.19516	0.0807
0.48386	0.69303	0.54065	0.29691	0.33873	0.53087	0.69356	0.62721	0.62248	0.38319	0.43231	0.42185	0.4049	0.43913	0.18572	0.08917
0.23999	0.64225	0.50405	0.42894	0.14118	0.28791	0.25793	0.46999	0.48981	0.37139	0.27724	0.21439	0.3746	0.32973	0.3933	0.15518
0.16839	0.21682	0.30061	0.24152	0.09362	0.09152	0.14327	0.20113	0.19953	0.2131	0.20801	0.1236	0.0949	0.13641	0.12187	0.09904
