"country","code","age","lx","lx_sum","lx_per"
"Colombia","COL",97,2119.90318762491,32887.626,0.0644589909780934
"Colombia","COL",98,1770.50511384178,32887.626,0.053834992949682
"Colombia","COL",99,1425.44623142587,32887.626,0.043342934860238
"Costa Rica","CRI",80,13287.6388186418,106115.787,0.125218303461688
"Costa Rica","CRI",81,12718.8634785264,106115.787,0.119858353201738
"Costa Rica","CRI",82,12148.4392006941,106115.787,0.114482863899356
"Costa Rica","CRI",83,11573.0681097111,106115.787,0.109060757469679
"Costa Rica","CRI",84,10987.8033924266,106115.787,0.103545416785408
"Costa Rica","CRI",85,10386.0492979732,106115.787,0.0978746856768183
"Costa Rica","CRI",86,9759.56113776622,106115.787,0.0919708689317474
"Costa Rica","CRI",87,9105.12375172154,106115.787,0.0858036679473671
"Costa Rica","CRI",88,8424.55150825526,106115.787,0.0793901807301797
"Costa Rica","CRI",89,7724.68830428379,106115.787,0.0727949018960184
"Costa Rica","CRI",90,7017.40756522388,41584.336,0.168751223182303
"Costa Rica","CRI",91,6319.61224499258,41584.336,0.151970978807803
"Costa Rica","CRI",92,5643.09305365703,41584.336,0.135702372490859
"Costa Rica","CRI",93,4994.52845743443,41584.336,0.120106004757042
"Costa Rica","CRI",94,4375.48467869208,41584.336,0.105219539364343
"Costa Rica","CRI",95,3782.41569594737,41584.336,0.0909577033031709
"Costa Rica","CRI",96,3206.66324386775,41584.336,0.0771122867963492
"Costa Rica","CRI",97,2641.30071018717,41584.336,0.0635167220221376
"Costa Rica","CRI",98,2081.13313570613,41584.336,0.0500460831142315
"Costa Rica","CRI",99,1522.69721429159,41584.336,0.0366170861617603
"Cuba","CUB",80,12345.5524430637,93823.218,0.131583127356213
"Cuba","CUB",81,11700.3086248564,93823.218,0.12470589769002
"Cuba","CUB",82,11054.171757447,93823.218,0.117819149599484
"Cuba","CUB",83,10405.355742431,93823.218,0.110903846235918
"Cuba","CUB",84,9751.18143220191,93823.218,0.103931432326292
"Cuba","CUB",85,9088.07662995112,93823.218,0.0968638341732333
"Cuba","CUB",86,8411.57608966769,93823.218,0.0896534596550258
"Cuba","CUB",87,7721.60534265352,93823.218,0.0822995150587728
"Cuba","CUB",88,7022.48069752328,93823.218,0.0748480050803979
"Cuba","CUB",89,6322.9092402044,93823.218,0.0673917328246448
"Cuba","CUB",90,5635.98883393712,31542.513,0.178679131682917
"Cuba","CUB",91,4979.20811927442,31542.513,0.157857052140215
"Cuba","CUB",92,4363.95332975029,31542.513,0.138351479152923
"Cuba","CUB",93,3795.50829187967,31542.513,0.120329927164639
"Cuba","CUB",94,3273.0544251585,31542.513,0.103766444517547
"Cuba","CUB",95,2789.67074206368,31542.513,0.088441613452412
"Cuba","CUB",96,2332.33384805309,31542.513,0.0739425501085817
"Cuba","CUB",97,1890.62502749305,31542.513,0.0599389473975346
"Cuba","CUB",98,1456.73024365827,31542.513,0.0461830750028785
"Cuba","CUB",99,1025.44013873192,31542.513,0.0325097793803531
"Dominican Republic","DOM",80,10333.8768116726,79304.16,0.130306869295036
"Dominican Republic","DOM",81,9801.5504223911,79304.16,0.123594404409442
"Dominican Republic","DOM",82,9269.06692998824,79304.16,0.11687995850392
"Dominican Republic","DOM",83,8736.1121282214,79304.16,0.110159569538614
"Dominican Republic","DOM",84,8202.21470772663,79304.16,0.103427294453742
"Dominican Republic","DOM",85,7666.74625601862,79304.16,0.0966752091695898
"Dominican Republic","DOM",86,7128.92125749077,79304.16,0.0898934085865202
"Dominican Republic","DOM",87,6589.91638260707,79304.16,0.0830967301413579
"Dominican Republic","DOM",88,6052.87048790218,79304.16,0.076324753807394
"Dominican Republic","DOM",89,5522.88461598136,79304.16,0.0696418020943839
