A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.82031	1.34402	0.7322	0.47581	0.7751	1.2225	1.40244	1.16751	0.74581	0.52068	0.59479	0.53872	0.37598	0.28561	0.18447	0.09583
1.83997	8.89631	1.58526	0.49704	0.38047	0.97189	1.31418	1.30107	1.14367	0.62999	0.50625	0.40994	0.35962	0.23585	0.11922	0.08421
0.43056	2.72713	11.82769	1.10239	0.48192	0.57429	0.76383	1.09501	1.20761	0.79877	0.52756	0.32352	0.20076	0.16897	0.12268	0.10337
0.27189	0.52493	3.62111	10.80741	1.33773	0.75155	0.59245	0.88089	0.94805	0.9398	0.52283	0.28425	0.15234	0.10176	0.05625	0.03873
0.40469	0.29384	0.34169	2.46346	3.65553	1.54086	0.93562	0.76009	0.69247	0.83529	0.5499	0.34513	0.13867	0.08421	0.08556	0.06936
0.82765	0.39484	0.20971	0.61683	1.74691	2.59895	1.57977	1.12556	0.89501	0.80668	0.76719	0.42962	0.20742	0.10779	0.05681	0.03472
1.06753	1.16932	0.86048	0.3924	0.9948	1.78281	2.37429	1.73609	1.22163	0.9287	0.83915	0.66126	0.37864	0.20538	0.11006	0.09727
1.09325	1.5253	1.29262	0.70116	0.65282	1.24166	1.6723	2.32879	1.73682	1.08998	0.76016	0.54008	0.50023	0.32598	0.19689	0.07838
0.67088	1.07189	1.24175	0.93401	0.77344	0.93252	1.28708	1.48014	1.85844	1.21349	0.78439	0.32823	0.32234	0.22669	0.15404	0.07307
0.35683	0.61364	0.72078	0.94352	0.75733	0.73681	0.80497	0.96235	1.02749	1.15589	0.77649	0.35005	0.21064	0.13004	0.11595	0.10262
0.54853	0.53625	0.7029	0.80198	0.86287	1.00451	0.82093	0.72243	0.93611	1.03218	0.89451	0.59325	0.28922	0.13643	0.10124	0.0854
0.78326	0.75228	0.46741	0.57607	0.59744	0.93184	0.94495	0.64639	0.64428	0.57572	0.7245	0.67053	0.41115	0.19834	0.09797	0.06772
0.94861	0.84411	0.49336	0.48807	0.45813	0.70091	0.8198	0.80699	0.59967	0.46103	0.46896	0.56464	0.51893	0.33154	0.19816	0.08017
0.58647	0.80761	0.60598	0.31951	0.34455	0.4691	0.71261	0.68021	0.60454	0.31345	0.34372	0.3709	0.36747	0.3642	0.18308	0.08588
0.2507	0.65237	0.49037	0.41798	0.13323	0.2819	0.26206	0.46515	0.46831	0.35288	0.26509	0.19857	0.3384	0.29704	0.2981	0.14337
0.19042	0.24187	0.32831	0.26764	0.09957	0.09676	0.15303	0.2281	0.22938	0.22694	0.22187	0.12743	0.0948	0.13858	0.12286	0.08508
