A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.89108	0.96858	0.48396	0.31066	0.50534	0.94008	1.15463	0.94698	0.53114	0.38358	0.4252	0.3636	0.25221	0.17896	0.11777	0.06889
1.57309	8.57671	1.25757	0.3495	0.27955	0.76524	1.18464	1.17575	0.96025	0.52539	0.41769	0.31961	0.26508	0.16995	0.08636	0.06549
0.31961	2.51441	12.01023	1.01786	0.40004	0.5066	0.72376	1.10811	1.19424	0.76658	0.47982	0.29148	0.17479	0.14054	0.10565	0.09209
0.21885	0.44413	3.73929	11.61851	1.31458	0.72625	0.60119	0.93463	1.09212	1.06944	0.5565	0.29279	0.14983	0.09607	0.05233	0.04085
0.35964	0.25384	0.31577	2.67897	4.42181	1.77239	1.11011	0.96034	0.89832	1.0855	0.73673	0.40968	0.16702	0.08122	0.08633	0.0751
0.65441	0.2929	0.15965	0.52107	1.72985	3.24311	1.83602	1.41193	1.20659	1.01526	0.98555	0.52179	0.24873	0.09082	0.04864	0.03619
0.67633	0.75265	0.55438	0.27733	0.85373	1.72314	2.68056	1.82961	1.42291	1.0874	0.88228	0.65446	0.33784	0.13704	0.07144	0.06672
0.71221	1.02136	0.89086	0.50833	0.61886	1.36332	1.76793	2.79869	2.03177	1.29139	0.95362	0.57083	0.41271	0.23764	0.14384	0.05749
0.45914	0.77087	0.99325	0.83767	0.81782	1.2206	1.64209	1.85624	2.65831	1.63206	1.1526	0.46694	0.35092	0.18734	0.13275	0.06302
0.30199	0.5019	0.64009	0.98813	0.84711	1.0059	1.18584	1.37278	1.50335	1.89259	1.11626	0.5339	0.26585	0.13193	0.11947	0.11485
0.43366	0.46704	0.6277	0.78963	0.96404	1.34426	1.21388	1.14601	1.55159	1.62822	1.67755	0.87243	0.37433	0.1446	0.10624	0.10377
0.81523	0.82121	0.53475	0.68504	0.77833	1.36335	1.50867	1.11445	1.22259	1.01455	1.27774	1.48645	0.66022	0.27726	0.14447	0.1078
1.01479	0.91892	0.56918	0.59111	0.61578	1.01795	1.21944	1.25281	1.04757	0.84478	0.82772	0.99051	1.11164	0.52494	0.31871	0.13471
0.78893	1.12155	0.86974	0.47903	0.51304	0.71017	1.0349	1.0743	0.95382	0.54629	0.60412	0.67674	0.73049	0.95998	0.3585	0.181
0.35994	0.9578	0.7679	0.66706	0.24125	0.4867	0.43584	0.81536	0.85764	0.65742	0.47627	0.38512	0.67768	0.61846	0.79801	0.27855
0.30057	0.37814	0.52134	0.4232	0.17427	0.17878	0.28464	0.37528	0.3794	0.42706	0.41159	0.25392	0.20171	0.28536	0.25564	0.23597
