A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
3.32507	1.07012	0.52416	0.34875	0.55197	0.98733	1.19557	0.96785	0.5621	0.42607	0.45946	0.39968	0.27031	0.19588	0.12772	0.07024
1.62719	8.62025	1.31778	0.3839	0.30276	0.80385	1.1961	1.1635	0.9594	0.53528	0.43455	0.33822	0.28668	0.1845	0.09415	0.0692
0.29995	2.42681	11.52441	0.91797	0.37052	0.47848	0.6575	0.98227	1.04641	0.68533	0.44848	0.27519	0.16232	0.12824	0.09431	0.08146
0.19576	0.38014	3.53958	10.9544	1.06912	0.6157	0.52047	0.79406	0.86994	0.86216	0.46262	0.26006	0.12687	0.07839	0.04114	0.03055
0.28367	0.20071	0.23299	2.1167	3.36661	1.49284	0.98644	0.91591	0.79771	0.89295	0.62979	0.34283	0.12738	0.05961	0.05999	0.05068
0.63287	0.29459	0.15816	0.47744	1.71968	3.20991	1.94462	1.58186	1.37231	1.15289	1.09969	0.54833	0.22804	0.08232	0.04423	0.03069
0.89582	1.01784	0.74774	0.33733	1.07104	2.18054	3.11633	2.26185	1.75703	1.4131	1.14895	0.81417	0.3879	0.17079	0.09239	0.08394
0.87028	1.24076	1.07889	0.58343	0.7291	1.65369	2.07057	3.08889	2.4058	1.61947	1.22008	0.67316	0.45396	0.26618	0.16297	0.06466
0.59008	0.95214	1.15089	0.91919	0.94124	1.4668	1.91679	2.16499	2.89603	2.00133	1.44891	0.54489	0.36383	0.2033	0.14377	0.06819
0.37205	0.62901	0.7509	1.04663	0.97207	1.23749	1.4421	1.68398	1.81169	2.14915	1.39668	0.64582	0.27494	0.13643	0.12489	0.11573
0.53387	0.54249	0.71433	0.83319	1.05844	1.57865	1.45682	1.41184	1.90763	2.0512	1.9158	1.0089	0.37189	0.14151	0.10526	0.0968
1.14029	1.1255	0.70327	0.85726	0.96913	1.63864	1.76373	1.31135	1.43014	1.25501	1.54988	1.50392	0.70509	0.30818	0.1573	0.11412
1.48439	1.36637	0.83519	0.80892	0.7631	1.19298	1.38823	1.39597	1.12911	0.91528	0.93096	1.0808	1.06757	0.58211	0.35758	0.14707
1.06228	1.50303	1.16819	0.62148	0.62496	0.79543	1.16574	1.18626	1.03682	0.56931	0.63909	0.70916	0.73841	0.84626	0.36744	0.17999
0.47577	1.27249	0.98593	0.83593	0.26554	0.54597	0.48441	0.87553	0.90309	0.68932	0.51703	0.39705	0.6891	0.60817	0.70872	0.28257
0.3525	0.45141	0.62203	0.50117	0.1881	0.17987	0.28147	0.39578	0.39417	0.41721	0.41346	0.24365	0.18469	0.26673	0.23569	0.18809
