A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
1.95256	1.10251	0.62884	0.40294	0.6759	1.02703	1.14001	0.94995	0.62122	0.43399	0.5125	0.47113	0.33556	0.25644	0.16841	0.08531
1.64032	7.69029	1.47948	0.46772	0.3462	0.88476	1.19617	1.17771	1.02731	0.5641	0.45489	0.38145	0.34238	0.22536	0.11648	0.0812
0.48088	2.78324	11.49742	1.19676	0.53146	0.59935	0.81598	1.16109	1.26864	0.83354	0.54844	0.34016	0.2209	0.19146	0.14307	0.11862
0.3348	0.67038	3.68608	10.60481	1.6559	0.88295	0.66073	0.99692	1.11224	1.06485	0.58811	0.3087	0.18542	0.131	0.07709	0.05199
0.56074	0.39769	0.48978	2.7043	4.31079	2.20544	1.36739	1.10606	1.01735	1.2156	0.86196	0.54179	0.25895	0.12598	0.12349	0.10039
1.11047	0.52176	0.27171	0.78268	2.36277	3.62744	2.34522	1.76277	1.45437	1.30062	1.28856	0.73685	0.39991	0.16583	0.0727	0.04329
1.08183	1.22573	0.89664	0.39337	1.14015	2.20206	2.88642	2.26921	1.71706	1.40491	1.19894	0.92633	0.52201	0.23572	0.10931	0.09484
0.93751	1.32686	1.15643	0.61961	0.69911	1.51037	1.95723	2.6591	2.22787	1.52509	1.18524	0.72311	0.5287	0.29846	0.1656	0.06569
0.59241	0.95318	1.11643	0.87242	0.8472	1.26336	1.70642	1.93036	2.38337	1.81028	1.3544	0.57439	0.43994	0.22297	0.13161	0.06243
0.33653	0.54869	0.64222	0.87408	0.79634	1.02707	1.25934	1.45806	1.55608	1.70762	1.25713	0.67024	0.32196	0.14724	0.09639	0.08424
0.46117	0.48817	0.64637	0.74189	0.86731	1.31933	1.30701	1.27555	1.71657	1.88348	1.64793	1.03728	0.43303	0.13743	0.0805	0.06618
0.661	0.65636	0.42792	0.52906	0.61454	1.12984	1.31175	1.07212	1.25181	1.105	1.28622	1.04434	0.55742	0.18266	0.07499	0.05105
0.73401	0.65658	0.39433	0.42095	0.48125	0.87256	1.02068	1.10827	1.00135	0.94708	0.88583	0.91719	0.55618	0.29424	0.14746	0.05972
0.45068	0.6228	0.47863	0.25389	0.30834	0.51265	0.67772	0.55671	0.59081	0.3792	0.45267	0.40651	0.37815	0.27254	0.14188	0.0643
0.26333	0.68485	0.52165	0.43492	0.13186	0.28081	0.26078	0.45694	0.45916	0.33672	0.25551	0.18889	0.33012	0.2859	0.28187	0.13894
0.23104	0.29549	0.41536	0.32951	0.11974	0.11229	0.18062	0.27798	0.27462	0.26606	0.25707	0.14363	0.10802	0.15954	0.1442	0.09492
