A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.72714	0.8342	0.38585	0.2554	0.37223	0.66288	0.88008	0.74172	0.42437	0.31794	0.32041	0.27786	0.18149	0.13799	0.08924	0.04701
1.37638	7.45647	1.05919	0.29283	0.23982	0.61956	0.89884	0.9239	0.79697	0.43411	0.35308	0.25142	0.2129	0.13873	0.06958	0.04872
0.29187	2.3623	11.10893	0.86954	0.3467	0.44828	0.60575	0.92259	1.01412	0.65428	0.4322	0.26249	0.15236	0.11935	0.08584	0.07446
0.18749	0.36388	3.42364	10.60636	0.9829	0.57062	0.49127	0.74592	0.80617	0.79944	0.43934	0.25063	0.11889	0.07341	0.03768	0.02602
0.28226	0.2019	0.22294	2.31268	3.38995	1.23145	0.82275	0.74842	0.6588	0.76023	0.52163	0.32688	0.12877	0.05831	0.05639	0.04543
0.58052	0.2802	0.14259	0.42604	1.37606	2.60313	1.61325	1.28434	1.13291	0.94991	0.90503	0.51841	0.24282	0.07207	0.03951	0.02507
0.75497	0.84558	0.60772	0.27609	0.80418	1.69986	2.55735	1.85357	1.48761	1.19257	0.95444	0.72893	0.36165	0.13677	0.0733	0.06649
0.77742	1.11251	0.93107	0.49348	0.55474	1.3146	1.72907	2.63818	2.0821	1.39363	1.05262	0.63358	0.41441	0.21943	0.13383	0.05357
0.63657	1.05825	1.25293	0.93866	0.83206	1.29204	1.80834	2.06911	2.85939	1.90827	1.3773	0.59294	0.42331	0.21162	0.15047	0.06981
0.41398	0.71593	0.86816	1.15252	0.95038	1.1213	1.36607	1.62224	1.78621	2.1811	1.38883	0.72363	0.33994	0.15075	0.13948	0.12385
0.62235	0.60605	0.80948	0.93483	1.08453	1.50003	1.39994	1.35273	1.86434	2.01373	1.92346	1.1539	0.46947	0.16483	0.12356	0.10496
1.06592	1.0409	0.6594	0.81723	0.90661	1.54083	1.69697	1.30824	1.48455	1.30321	1.5819	1.57463	0.75365	0.29191	0.14797	0.1014
1.43705	1.31801	0.81169	0.79047	0.75501	1.21448	1.42735	1.47718	1.26505	1.06217	1.05233	1.2321	1.14805	0.56487	0.35049	0.14296
1.22139	1.71605	1.33246	0.72496	0.71404	0.87445	1.29286	1.3088	1.17561	0.63063	0.71589	0.80842	0.83832	1.01464	0.4253	0.20157
0.77915	2.05823	1.57624	1.36815	0.42987	0.85122	0.76831	1.35338	1.44921	1.07939	0.84317	0.64749	1.14848	1.01053	1.17216	0.47421
0.67047	0.85405	1.16646	0.93703	0.34608	0.3296	0.52355	0.73555	0.73379	0.77226	0.76143	0.45005	0.34878	0.49937	0.45423	0.36066
