A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.09369	0.98245	0.54463	0.35552	0.58141	0.91966	1.07055	0.894	0.55871	0.38943	0.44555	0.3959	0.28158	0.21101	0.13938	0.07407
1.59694	7.93176	1.3938	0.4296	0.32503	0.8397	1.1879	1.17864	1.00756	0.55107	0.44008	0.35673	0.31133	0.20298	0.10414	0.07497
0.36503	2.56049	11.55778	1.02469	0.42909	0.52464	0.71473	1.04721	1.14137	0.74814	0.48931	0.30043	0.18396	0.1516	0.11149	0.09453
0.22163	0.43434	3.37263	10.25758	1.19344	0.66498	0.54212	0.81717	0.89649	0.8842	0.48022	0.26439	0.13992	0.08797	0.04883	0.0343
0.34476	0.25096	0.29892	2.16975	3.50914	1.55808	0.98259	0.86463	0.79171	0.91952	0.63841	0.38477	0.18904	0.0715	0.07736	0.06402
0.79321	0.38065	0.204	0.60923	1.88094	2.96694	1.74948	1.32901	1.13032	1.00674	0.97619	0.55027	0.30317	0.09694	0.05549	0.03592
0.94023	1.06213	0.79168	0.36627	1.01564	1.82754	2.53002	1.84647	1.39716	1.11	0.95955	0.75098	0.43783	0.17501	0.09783	0.08751
0.86099	1.22008	1.05538	0.59821	0.65834	1.28152	1.64152	2.42035	1.89951	1.26163	0.94014	0.6015	0.4791	0.25815	0.15959	0.06335
0.53348	0.86254	1.01996	0.82754	0.80706	1.07736	1.41153	1.63976	2.19752	1.52536	1.09328	0.46399	0.38941	0.17906	0.12789	0.0604
0.33047	0.54104	0.63306	0.90517	0.78274	0.88679	1.01635	1.22068	1.34721	1.55836	1.04874	0.5394	0.28855	0.1099	0.10355	0.09299
0.49777	0.5174	0.68566	0.80099	0.94233	1.22669	1.08338	1.05482	1.45575	1.59098	1.44931	0.89165	0.41545	0.13182	0.10096	0.08807
1.06067	1.05939	0.67651	0.83474	0.91672	1.44731	1.51886	1.14192	1.25501	1.11926	1.38503	1.33815	0.75244	0.2916	0.14931	0.1051
1.41315	1.31809	0.81311	0.81158	0.80821	1.2443	1.43787	1.51087	1.28039	1.0864	1.06337	1.22143	1.07338	0.56715	0.34853	0.14244
0.79653	1.13087	0.89018	0.4745	0.47576	0.58658	0.87767	0.89817	0.79118	0.42866	0.48217	0.54397	0.56696	0.60332	0.28562	0.13832
0.35829	0.95558	0.73833	0.63948	0.20252	0.40606	0.3716	0.66414	0.69175	0.53853	0.40633	0.30907	0.53965	0.47291	0.51219	0.22321
0.22295	0.28704	0.39539	0.31881	0.12011	0.11478	0.18273	0.25833	0.25996	0.27405	0.26897	0.159	0.12191	0.176	0.15713	0.11678
