A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
1.94921047596773	1.11495198834845	0.628925799469041	0.417083097431662	0.702417531040948	1.04099319541265	1.1181396255568	0.898071550279756	0.523391198433683	0.301112025655108	0.321712965290719	0.251394000754332	0.148135966469344	0.113059376474402	0.0688116858818062	0.0361836949359189
0.97138398686176	7.70972166949474	1.60640215510322	0.508283222360942	0.338584259863503	0.803147026593861	1.06283019586289	1.02613074275852	0.818922085267741	0.365311114105412	0.236230715024558	0.199575627701291	0.141243342650575	0.100361285657603	0.0500462880856102	0.0351377296193508
0.442539866865575	2.61792925739378	10.3712761008158	1.34279921205986	0.600854793938398	0.531314535837852	0.701439669905291	0.919713257645273	1.01197017074211	0.564672191871999	0.296433205253328	0.144922511864912	0.082944926500025	0.0880442015292792	0.0659441840370467	0.0468894115906654
0.279832385392443	0.704787607048624	4.36999985534364	15.0877444230273	2.27268524098475	1.05666277172429	0.699655097417836	0.919129228822293	1.05280892856671	0.934859385081301	0.46245836380255	0.176080858979852	0.0838635019297731	0.0631424162509831	0.0365803961365329	0.0241152993997609
0.504706110473796	0.41860358474443	0.570495886404605	4.21996607586309	6.08120862859269	2.47853730998902	1.34384642506554	0.985784816675356	0.875130031234204	1.0181624110532	0.639741392822566	0.311982263365041	0.0965949733671308	0.0511420423905114	0.0548925872779824	0.040989985256158
0.929155521322794	0.58124876115646	0.321263926355548	1.20981777478684	2.93184023086595	3.78773636619958	1.8779796613856	1.22623615597415	0.946330419052276	0.785752020146856	0.703312434362999	0.334455705541972	0.134439972037453	0.060116222712188	0.0284627202015283	0.0212954806155603
0.878931135860737	1.36418828911745	1.02826194858111	0.628333459314516	1.20437698559077	1.88063121254094	2.36463906230124	1.51033056435678	1.04000737706348	0.715005787407302	0.550606650136042	0.337130037996848	0.173850733132817	0.0775843754085022	0.0422175394432875	0.0319554035554832
0.751121355441246	1.29615291280064	1.11173854055735	0.734187717778056	0.725308217489148	1.22236709062292	1.44382565192271	1.95455896429092	1.34066709662723	0.768923946269858	0.478319094506626	0.23745196601826	0.171915142435305	0.117969136247809	0.0668405441055445	0.023468964026689
0.507963576033425	0.982802457027651	1.22113444803446	1.2979293183657	0.879698888942959	0.976840783048744	1.18499592685379	1.26985508823996	1.66772884443676	0.949341168831393	0.565850189569237	0.162790328689774	0.129316557462788	0.0958729288030931	0.0617520536228864	0.0281444122602624
0.306772274417961	0.713478467731338	0.834844007778081	1.54076465319266	0.841684618977124	0.784581585402125	0.820882604448852	0.889805805725273	0.922105385272909	1.06054387344068	0.593976053290164	0.198768312488454	0.0874095804372712	0.0564044343067792	0.0522554238728336	0.0484626588975016
0.360604147967014	0.705583399684774	0.966299827527257	1.20693353359026	0.935507345917617	1.02879494448009	0.776853005999505	0.663071260776175	0.83318772998382	0.875739460746609	0.791835947183406	0.37264982288244	0.129160489752338	0.061033358402733	0.047829814648734	0.0440269412944263
0.56958122895214	0.764957387861626	0.59677208050084	0.747617266174444	0.599890921224686	0.890033778803102	0.784551346057541	0.506444377627786	0.482433378249174	0.413991729077489	0.505553357211706	0.50761006437559	0.22613676341906	0.105625997084255	0.0467110027521892	0.0358165416913595
0.47761368258223	0.46526501157572	0.313241163500341	0.400649396282413	0.343850504315336	0.476971289675261	0.521991240922743	0.505871777893888	0.338239453536466	0.243579762118784	0.238313892222826	0.281016413630119	0.304615550705546	0.168385575659385	0.0749914883605093	0.0256074902617242
0.346941874092336	0.515756914309313	0.429942838683356	0.239693116726649	0.285481460005323	0.363144241679735	0.507831735011191	0.516531770221015	0.419931449747027	0.208741245994209	0.198626468752912	0.231070384002071	0.220464252512861	0.322017654171386	0.11653863125675	0.040354865671786
0.178441390307784	0.521853124296473	0.467237684651295	0.435153720440351	0.17839058058701	0.309138650426806	0.280078030569786	0.488294792477331	0.499253272780062	0.385218682241334	0.26681297163695	0.180058976059013	0.239948322421947	0.242319069103798	0.30022477990448	0.136819198473511
0.276896127400094	0.381892880114923	0.571572281975836	0.48404053969435	0.166816719388187	0.172461772864202	0.239866600638088	0.384456585453427	0.394416184982336	0.388710343225252	0.340830004562609	0.174596685258976	0.0896821706483046	0.160028110220978	0.132731420125097	0.136175282694788
