A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
3.10123	1.35614	0.73729	0.47929	0.78072	1.21616	1.39904	1.1542	0.74149	0.53577	0.59587	0.54378	0.37811	0.29192	0.19062	0.09594
1.91957	8.97146	1.75875	0.55714	0.40999	1.04916	1.42096	1.39525	1.2159	0.66537	0.53251	0.44613	0.40356	0.26749	0.1393	0.09672
0.50671	2.85595	11.64154	1.26634	0.56257	0.62362	0.85777	1.22255	1.33805	0.87084	0.56778	0.3521	0.23163	0.20415	0.15373	0.12656
0.31677	0.64039	3.41962	9.78848	1.62105	0.85652	0.64447	0.96405	1.08692	1.02402	0.55748	0.29053	0.17565	0.12498	0.07474	0.05048
0.47425	0.3414	0.4213	2.39706	3.84754	1.93569	1.23888	1.02379	0.92616	1.06918	0.73669	0.45721	0.20346	0.0996	0.10616	0.08608
0.98853	0.47498	0.24868	0.73198	2.17071	3.1742	2.07235	1.5447	1.26015	1.09756	1.05661	0.59306	0.29503	0.12406	0.06633	0.03914
1.0198	1.17047	0.87325	0.39344	1.11145	2.01062	2.67747	2.09159	1.56288	1.22374	1.03611	0.78736	0.42449	0.19505	0.10533	0.0911
0.92764	1.31559	1.16633	0.6474	0.70542	1.38768	1.84784	2.50609	2.06095	1.34625	1.0006	0.6199	0.46832	0.27369	0.1661	0.06593
0.57382	0.92114	1.08864	0.87259	0.83333	1.12088	1.55968	1.7638	2.16641	1.55181	1.10737	0.45664	0.34873	0.18946	0.12909	0.06078
0.34524	0.5669	0.66074	0.90795	0.77976	0.88409	1.09866	1.2781	1.35084	1.43059	1.01939	0.51166	0.24469	0.11398	0.09883	0.08598
0.46832	0.5234	0.69699	0.79613	0.8525	1.13415	1.10655	1.06282	1.40833	1.4943	1.25993	0.79594	0.32898	0.1161	0.08448	0.06921
0.77777	0.79326	0.51989	0.63849	0.66899	1.08027	1.19822	0.93281	1.03403	0.89122	1.05042	0.86875	0.48198	0.18831	0.09217	0.0628
0.70351	0.64996	0.39821	0.41625	0.42304	0.6717	0.79394	0.84087	0.71621	0.61919	0.58648	0.62391	0.43082	0.2547	0.14765	0.05974
0.4175	0.59037	0.4671	0.24284	0.25912	0.34327	0.50046	0.46743	0.43814	0.24042	0.27398	0.28489	0.27751	0.24792	0.13516	0.06243
0.12679	0.34006	0.26574	0.21942	0.06674	0.13962	0.13114	0.22669	0.23128	0.17162	0.13084	0.09871	0.16793	0.14654	0.14504	0.07147
0.13746	0.1802	0.25369	0.20164	0.07353	0.06842	0.1096	0.16536	0.16104	0.16032	0.15671	0.09102	0.06872	0.10019	0.0898	0.05924
