A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
3.55085	2.02083	1.1465	0.72796	1.10481	1.65223	1.88144	1.60252	1.06344	0.75114	0.86877	0.79031	0.56456	0.43952	0.28947	0.14646
2.42498	9.95438	2.40807	0.82448	0.56171	1.34875	1.754	1.77517	1.55993	0.8502	0.68515	0.61722	0.56676	0.3781	0.19364	0.13831
0.83057	3.63884	13.09021	1.6996	0.78945	0.83095	1.10411	1.49964	1.65854	1.09675	0.72889	0.45868	0.31882	0.29083	0.21521	0.17863
0.47763	0.93467	3.85381	10.62701	2.03462	1.08177	0.79185	1.14075	1.23855	1.17379	0.65801	0.3445	0.22386	0.16297	0.09677	0.06436
0.55743	0.42531	0.47743	2.39308	3.75365	1.97959	1.2593	1.03265	0.90418	1.0175	0.71934	0.4582	0.21302	0.10651	0.10935	0.08834
0.85393	0.42317	0.22353	0.62841	1.75148	2.58707	1.719	1.34615	1.09707	0.92867	0.8807	0.49979	0.25332	0.10427	0.04847	0.02898
0.85787	0.97216	0.69094	0.33702	0.90457	1.63119	2.06685	1.6901	1.29242	1.02432	0.84072	0.63067	0.33254	0.14769	0.07073	0.06209
0.87569	1.1825	0.9358	0.56554	0.60637	1.21367	1.52202	2.02361	1.71413	1.15029	0.87995	0.52945	0.36422	0.20513	0.11523	0.04592
0.65283	1.00643	1.01328	0.79132	0.74442	1.04553	1.3997	1.56032	1.83082	1.36125	1.0097	0.42578	0.32166	0.16885	0.10206	0.04817
0.36504	0.58889	0.60052	0.78764	0.62098	0.78632	0.96436	1.12693	1.13506	1.16574	0.86548	0.46353	0.2116	0.09666	0.06801	0.05858
0.53156	0.59885	0.74776	0.79763	0.7366	1.02309	1.02191	0.99854	1.28894	1.34629	1.11858	0.73448	0.29909	0.10249	0.06791	0.05508
0.74894	0.8098	0.50608	0.60174	0.5337	0.89308	1.00581	0.8366	0.93017	0.80607	0.90347	0.70677	0.3745	0.13956	0.06038	0.04305
0.76427	0.73061	0.4326	0.44511	0.3944	0.61195	0.71183	0.78264	0.67623	0.60311	0.57395	0.5705	0.3409	0.20264	0.11055	0.044
0.40934	0.59456	0.45337	0.23453	0.23043	0.32278	0.42852	0.36938	0.37651	0.23089	0.27684	0.25335	0.21376	0.15855	0.09011	0.04168
0.18528	0.49552	0.35817	0.29537	0.07878	0.15786	0.13686	0.23442	0.23305	0.18205	0.15947	0.1117	0.17695	0.14009	0.12729	0.06661
0.14186	0.18485	0.24466	0.19374	0.06292	0.05664	0.08337	0.12998	0.1202	0.11906	0.13216	0.07372	0.04908	0.07187	0.05691	0.03513
