A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.8233	1.93257	1.21525	0.73946	1.04652	1.4305	1.67387	1.45644	1.04063	0.7323	0.82013	0.74086	0.55176	0.44357	0.30646	0.15209
2.12603	8.0388	2.35705	0.83058	0.53523	1.14359	1.47614	1.52471	1.38748	0.76319	0.59424	0.5538	0.53383	0.36161	0.18813	0.13737
0.79797	3.52398	12.45936	1.53975	0.74176	0.76115	0.99908	1.31189	1.45562	0.98807	0.66303	0.42468	0.29592	0.26143	0.19555	0.1711
0.49898	1.0008	3.49335	9.29687	2.1102	1.10593	0.84722	1.14856	1.22363	1.09924	0.58987	0.32386	0.22525	0.164	0.0916	0.06085
0.63243	0.50337	0.55314	2.60247	4.00287	2.24923	1.49498	1.27669	1.10565	1.13694	0.80273	0.5197	0.29532	0.13999	0.11726	0.09533
0.98302	0.51089	0.26917	0.79361	2.10919	2.99153	2.09749	1.67735	1.4218	1.15672	1.05287	0.59511	0.36434	0.16141	0.05313	0.02969
0.96066	1.13573	0.84373	0.41459	1.04621	1.86982	2.28236	1.98111	1.58598	1.25711	0.99125	0.72159	0.41332	0.19935	0.065	0.06026
0.92383	1.29916	1.10719	0.75623	0.71369	1.39726	1.73162	2.23144	2.07324	1.39887	1.08544	0.61197	0.39881	0.22043	0.10013	0.04002
0.68809	1.10103	1.10785	0.88878	0.87923	1.23274	1.6307	1.82742	2.15478	1.70396	1.30576	0.54465	0.40231	0.18233	0.08063	0.03816
0.42154	0.80403	0.84278	1.02335	0.78198	0.95784	1.19102	1.41074	1.50385	1.45552	1.12903	0.62738	0.30838	0.1496	0.0593	0.05045
0.43358	0.57652	0.78499	0.8153	0.74956	1.09294	1.18954	1.20753	1.69401	1.73259	1.41677	0.91194	0.40517	0.11981	0.04456	0.03737
0.68663	0.92596	0.61618	0.74819	0.69015	0.95727	1.1391	1.0058	1.23228	1.10141	1.18556	0.84614	0.52491	0.17875	0.04853	0.03374
0.65781	0.78051	0.51729	0.51266	0.51628	0.78008	0.88736	1.01212	1.01364	0.97917	0.91802	0.86769	0.42892	0.22998	0.08225	0.03154
0.35095	0.72849	0.58592	0.33279	0.34352	0.5591	0.6332	0.40826	0.57814	0.43752	0.5338	0.45818	0.37524	0.16927	0.09534	0.0385
0.17964	0.61911	0.43704	0.39187	0.08119	0.13271	0.10649	0.19081	0.18142	0.13829	0.10989	0.11176	0.1836	0.13868	0.09276	0.0712
0.24088	0.34814	0.59961	0.42707	0.11869	0.07351	0.10311	0.13069	0.17931	0.15429	0.17428	0.09557	0.07245	0.1229	0.08392	0.04773
