A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
3.32699	2.01186	1.1159	0.70961	1.05243	1.52166	1.70693	1.52243	1.06512	0.78702	0.91078	0.81948	0.59032	0.48064	0.33412	0.16511
2.40545	8.83844	2.232	0.74506	0.53033	1.20272	1.43746	1.52938	1.38031	0.78258	0.63195	0.58348	0.5306	0.36462	0.19317	0.14138
0.9421	2.91182	8.94964	1.37246	0.70373	0.69345	0.86984	1.13557	1.24575	0.87116	0.59296	0.38485	0.26853	0.25002	0.19379	0.16696
0.55579	0.90939	2.66579	7.11649	1.96509	1.03653	0.75686	0.99462	1.04142	0.97282	0.53903	0.2938	0.1971	0.15054	0.08215	0.05449
0.73488	0.47049	0.4826	2.46955	3.80738	2.18478	1.43913	1.24199	1.02852	1.07087	0.7772	0.50667	0.28526	0.13451	0.10662	0.0869
1.19479	0.54066	0.25169	0.78173	2.06885	3.11295	2.07245	1.69449	1.43469	1.1723	1.07115	0.62949	0.37509	0.16878	0.04961	0.02685
1.05905	1.07451	0.72443	0.39688	1.03352	1.88479	2.29743	1.92966	1.55942	1.26902	0.9871	0.7554	0.41282	0.20517	0.06173	0.05638
1.24269	1.39274	1.04523	0.73829	0.70584	1.43605	1.68822	2.22536	2.02033	1.3888	1.09401	0.64274	0.38516	0.21697	0.09106	0.03715
0.7959	1.05736	0.87928	0.76917	0.81453	1.26019	1.58756	1.7648	2.07841	1.6314	1.27077	0.56706	0.39266	0.17456	0.0731	0.03304
0.6359	0.94418	0.87748	1.11563	0.75644	1.02432	1.23375	1.4256	1.45682	1.48601	1.16751	0.69366	0.32134	0.16845	0.05983	0.05112
0.4983	0.53765	0.68879	0.75955	0.65181	1.11342	1.18221	1.22594	1.63506	1.71972	1.41139	0.98702	0.40083	0.12623	0.04601	0.03265
0.68281	0.73376	0.49931	0.62838	0.52755	0.96226	1.16835	1.07312	1.307	1.15015	1.27625	1.00081	0.53529	0.16897	0.04928	0.03262
0.74004	0.57945	0.37488	0.43966	0.46503	0.80392	0.88134	1.02841	1.01725	1.0328	0.94219	0.96343	0.468	0.26355	0.08638	0.0335
0.33439	0.43495	0.37722	0.24165	0.25951	0.58314	0.62097	0.35589	0.53013	0.50323	0.59275	0.4896	0.41463	0.18812	0.09288	0.03201
0.19515	0.53271	0.36816	0.27235	0.06147	0.10058	0.09721	0.12854	0.14849	0.13892	0.16141	0.11889	0.17443	0.1352	0.11176	0.06308
0.28583	0.28691	0.36633	0.2639	0.09672	0.04993	0.06311	0.10439	0.10102	0.16506	0.1674	0.1169	0.06162	0.08576	0.07596	0.03558
