A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.94986	0.79869	0.34841	0.23779	0.34889	0.65333	0.86316	0.71469	0.41324	0.31242	0.30896	0.26689	0.17141	0.12649	0.08128	0.04439
1.51428	8.43514	1.11612	0.3016	0.25781	0.66789	0.97849	0.98929	0.86359	0.48077	0.38867	0.27376	0.2267	0.14509	0.07276	0.05205
0.29148	2.44656	11.67897	0.91251	0.36371	0.47173	0.63051	0.96417	1.07646	0.69929	0.4556	0.27509	0.15966	0.12505	0.09128	0.07963
0.1926	0.38174	3.3357	10.31926	1.08712	0.61843	0.51719	0.77584	0.86054	0.86729	0.4666	0.25231	0.12451	0.07833	0.04214	0.03068
0.34898	0.26019	0.32186	2.10953	3.62181	1.63749	1.02702	0.84888	0.7647	0.95013	0.64281	0.36851	0.14372	0.07603	0.08506	0.07213
0.57181	0.26672	0.1431	0.45495	1.48301	2.67361	1.58989	1.21997	0.98346	0.84021	0.80029	0.42581	0.18468	0.07345	0.04061	0.02778
0.70633	0.78043	0.55849	0.27292	0.82108	1.63044	2.39546	1.67546	1.22433	0.95971	0.77663	0.57408	0.29006	0.13081	0.07104	0.06474
0.81317	1.14048	0.95488	0.53383	0.60026	1.29157	1.66764	2.5026	1.77162	1.14829	0.826	0.50724	0.38791	0.23654	0.14568	0.05829
0.5443	0.89053	1.06045	0.82564	0.75374	1.07434	1.44894	1.61757	2.14968	1.35942	0.92675	0.37313	0.29629	0.18231	0.13102	0.06232
0.37005	0.63867	0.76438	1.05956	0.86889	0.94629	1.09031	1.26026	1.30852	1.64602	1.00591	0.46386	0.24217	0.13515	0.12725	0.11638
0.6107	0.60761	0.80337	0.94381	1.09393	1.36146	1.15535	1.0523	1.33691	1.47981	1.46989	0.83275	0.37315	0.16668	0.12638	0.11383
1.24323	1.2291	0.76513	0.93341	0.99852	1.56954	1.61536	1.13135	1.12704	1.01312	1.32259	1.45243	0.73792	0.35021	0.1797	0.12907
1.49812	1.39046	0.85136	0.82208	0.75291	1.13342	1.32728	1.3177	1.01989	0.79686	0.83255	1.03364	1.14584	0.61376	0.38176	0.15762
1.19444	1.69881	1.31892	0.70026	0.69857	0.87262	1.29638	1.3235	1.15439	0.63636	0.71911	0.81782	0.84775	1.01367	0.42758	0.21008
0.53162	1.41778	1.09453	0.93901	0.3014	0.60356	0.54539	0.9777	1.01334	0.7827	0.59996	0.46441	0.81267	0.7173	0.84138	0.33331
0.47664	0.61274	0.83527	0.66789	0.24897	0.23928	0.37778	0.52744	0.52863	0.56366	0.56306	0.33745	0.25751	0.36909	0.32583	0.2619
