A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.92378	1.59706	0.90328	0.58287	0.88597	1.3198	1.4946	1.25416	0.82662	0.58677	0.68144	0.62052	0.44017	0.33966	0.22142	0.11193
2.05578	8.91989	1.93342	0.66053	0.45929	1.10954	1.44945	1.44467	1.26267	0.69505	0.56825	0.49284	0.44602	0.29582	0.15081	0.10587
0.66558	2.9781	10.91417	1.38931	0.64096	0.67839	0.90662	1.23156	1.34895	0.88887	0.59229	0.37164	0.25612	0.2328	0.17155	0.14125
0.42063	0.81499	3.42876	9.65549	2.00001	1.09139	0.82746	1.12969	1.23456	1.14595	0.65728	0.34823	0.21692	0.15014	0.0841	0.05567
0.63395	0.4827	0.54794	2.83513	4.54268	2.54833	1.65017	1.40668	1.22445	1.3247	0.96359	0.60649	0.30409	0.13188	0.12343	0.09953
1.17403	0.57794	0.31037	0.984	2.59451	3.79765	2.49514	1.94659	1.62764	1.36889	1.31526	0.7574	0.40857	0.15898	0.06627	0.03987
1.08533	1.2177	0.8762	0.48971	1.29979	2.28381	2.838	2.30902	1.80747	1.44424	1.17097	0.89722	0.48821	0.20597	0.09197	0.07941
1.00736	1.37256	1.10875	0.81202	0.8638	1.66563	2.01738	2.67044	2.32324	1.5725	1.21491	0.72515	0.48855	0.26329	0.14096	0.05547
0.71781	1.09538	1.13732	0.97913	1.04924	1.46969	1.88426	2.06805	2.48284	1.88695	1.40891	0.60592	0.44197	0.21416	0.11876	0.05653
0.45037	0.74226	0.79259	1.12639	0.97193	1.19077	1.40955	1.62438	1.68073	1.7389	1.2815	0.70558	0.33143	0.14686	0.09699	0.08383
0.62905	0.61796	0.77836	0.96101	1.02387	1.45595	1.42989	1.37944	1.82938	1.8962	1.59135	1.04336	0.42483	0.13244	0.08016	0.0653
0.9247	0.91884	0.55807	0.77586	0.80082	1.31279	1.49559	1.21123	1.38717	1.18752	1.33244	1.06286	0.56574	0.19193	0.07766	0.05447
1.00545	0.90136	0.53022	0.56475	0.60781	0.96512	1.09754	1.18427	1.06305	0.96282	0.89136	0.90311	0.50485	0.27443	0.14131	0.05623
0.6326	0.86049	0.64505	0.36609	0.38049	0.55163	0.71403	0.59514	0.6185	0.37112	0.44693	0.39696	0.34509	0.23544	0.12908	0.06009
0.28961	0.73284	0.5117	0.43299	0.12053	0.24844	0.21698	0.37333	0.36034	0.2693	0.22541	0.15439	0.25385	0.2036	0.18774	0.09569
0.21599	0.26799	0.35502	0.28883	0.09855	0.088	0.13432	0.20521	0.19627	0.17976	0.19033	0.10168	0.07133	0.10298	0.08501	0.05342
