A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.47056	1.72424	1.03225	0.658	0.96845	1.39317	1.55836	1.33049	0.89633	0.61751	0.7408	0.67305	0.49155	0.38169	0.25046	0.12705
2.15482	8.48673	2.15166	0.78308	0.51755	1.20082	1.54741	1.55707	1.36673	0.74286	0.60573	0.55182	0.50857	0.33992	0.17393	0.12354
0.88394	3.46692	11.95908	1.67803	0.7892	0.81355	1.06598	1.41801	1.56489	1.0329	0.69271	0.43565	0.30904	0.28655	0.21075	0.17255
0.52858	0.99362	3.40755	9.00635	1.92588	1.01808	0.71709	1.03609	1.1271	1.05635	0.6008	0.30643	0.21331	0.16212	0.09748	0.06419
0.7026	0.54678	0.59942	2.66343	4.03602	2.12692	1.31452	1.00921	0.91566	1.0567	0.73682	0.47302	0.2108	0.12112	0.12667	0.10226
1.1928	0.59276	0.32518	0.80964	2.05876	2.9861	1.99569	1.4762	1.19051	1.02946	0.98061	0.54754	0.2678	0.13221	0.06233	0.03808
1.05082	1.1638	0.82725	0.38499	0.94281	1.76009	2.21171	1.7809	1.36295	1.05959	0.87607	0.64761	0.34125	0.1674	0.08102	0.07002
1.15935	1.51569	1.17581	0.66445	0.63298	1.30107	1.67937	2.15563	1.81814	1.19942	0.89974	0.55007	0.41136	0.25097	0.14153	0.05543
0.7771	1.14571	1.1181	0.85821	0.7166	1.05711	1.45108	1.57004	1.85027	1.35821	0.9825	0.39923	0.30851	0.1866	0.1089	0.05204
0.46871	0.72726	0.72835	0.90323	0.65341	0.81172	1.00002	1.1487	1.16178	1.17341	0.86517	0.43763	0.20333	0.10807	0.07718	0.06702
0.5216	0.63497	0.7861	0.80975	0.61209	0.90218	0.95324	0.90436	1.17966	1.21407	0.96448	0.60588	0.2311	0.08392	0.05419	0.04407
0.74178	0.80295	0.51867	0.59841	0.44063	0.79087	0.89662	0.7268	0.81809	0.69274	0.75101	0.56921	0.28801	0.11326	0.04824	0.03486
0.85389	0.76354	0.44495	0.47535	0.35539	0.54151	0.65037	0.69493	0.56842	0.4911	0.46574	0.44606	0.28047	0.18236	0.09716	0.03816
0.61402	0.83821	0.62603	0.32682	0.30659	0.40253	0.56298	0.4893	0.48171	0.26972	0.31915	0.29092	0.24077	0.18974	0.10965	0.04886
0.3666	0.9165	0.6274	0.52616	0.13786	0.28101	0.23805	0.40919	0.39064	0.29103	0.25826	0.16919	0.26967	0.20938	0.18654	0.09859
0.2962	0.36147	0.47182	0.37989	0.12295	0.10632	0.16272	0.24177	0.23836	0.21579	0.23551	0.12538	0.08477	0.12175	0.09596	0.05952
