A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
3.53821	1.03704	0.49616	0.3301	0.52308	0.98672	1.2002	0.95991	0.53781	0.41632	0.44627	0.38242	0.25597	0.1792	0.11642	0.06753
1.65203	8.96843	1.32641	0.37686	0.30065	0.8224	1.26876	1.21759	0.97236	0.54529	0.44177	0.34644	0.28814	0.18323	0.09349	0.07113
0.26845	2.40484	11.80975	0.88434	0.34687	0.46727	0.65422	0.98436	1.02688	0.67615	0.43917	0.26935	0.15527	0.11891	0.08797	0.07701
0.18532	0.36096	3.60918	11.28519	1.08931	0.62176	0.53368	0.81769	0.91051	0.90041	0.47765	0.26635	0.12702	0.07695	0.03989	0.03141
0.25001	0.17753	0.22135	1.71102	3.34104	1.72294	1.16879	1.10017	0.95301	1.02833	0.75415	0.37798	0.14212	0.05317	0.05989	0.05241
0.68173	0.31095	0.17045	0.52673	2.12375	3.75149	2.18874	1.74589	1.50591	1.28029	1.24968	0.60954	0.24825	0.08448	0.0497	0.03728
0.85269	0.97898	0.73256	0.33677	1.24069	2.30169	3.39849	2.36393	1.83943	1.47798	1.21155	0.84544	0.39568	0.16314	0.09151	0.08495
0.75182	1.08682	0.96457	0.53206	0.83436	1.68968	2.08015	3.15879	2.40738	1.62415	1.24568	0.65915	0.42593	0.24277	0.15117	0.06016
0.50152	0.81787	1.02736	0.86018	1.07019	1.52051	1.95525	2.17208	2.97157	2.01357	1.48951	0.54441	0.34791	0.18468	0.1363	0.065
0.33471	0.55891	0.68651	1.01872	1.07436	1.30054	1.50608	1.72343	1.85022	2.27354	1.44065	0.65238	0.27035	0.12835	0.12446	0.12015
0.50554	0.52244	0.691	0.83674	1.20391	1.72309	1.57893	1.50451	2.02763	2.1792	2.15647	1.06232	0.38827	0.14551	0.11177	0.11009
1.09214	1.0879	0.68711	0.8508	1.0482	1.74744	1.90769	1.39283	1.51269	1.31183	1.65377	1.75726	0.76079	0.32957	0.17343	0.13088
1.29162	1.18642	0.73221	0.71996	0.73586	1.14741	1.35708	1.36525	1.1144	0.90168	0.91396	1.06652	1.1559	0.57849	0.358	0.14984
0.94152	1.34325	1.05152	0.56743	0.57394	0.73927	1.09065	1.16268	0.99968	0.55317	0.61339	0.69917	0.75531	0.9518	0.37308	0.18851
0.30729	0.82652	0.65557	0.55799	0.191	0.38939	0.34092	0.63681	0.6665	0.51196	0.37264	0.29354	0.50928	0.45367	0.57335	0.20741
0.37151	0.47546	0.65679	0.53148	0.20943	0.20801	0.32456	0.43792	0.4426	0.49013	0.48163	0.28886	0.22259	0.31619	0.28143	0.24767
