A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.21448	1.07406	0.65411	0.42046	0.66783	1.10186	1.3711	1.15381	0.76243	0.50954	0.57108	0.53952	0.37314	0.27184	0.17804	0.08785
1.58217	7.38786	1.44747	0.49913	0.35719	0.88794	1.32681	1.35326	1.20287	0.64451	0.49049	0.42922	0.38463	0.24685	0.12814	0.08769
0.42905	2.70041	11.67392	1.12123	0.53541	0.59662	0.82177	1.20634	1.33701	0.89956	0.57876	0.35635	0.22906	0.18779	0.13979	0.11383
0.26503	0.56814	3.72633	11.04022	1.69619	0.94182	0.73819	1.07026	1.198	1.14123	0.63834	0.34594	0.19799	0.13002	0.07303	0.04694
0.39731	0.2985	0.41	2.75549	4.24739	2.13536	1.35986	1.16168	1.069	1.21858	0.86374	0.54628	0.26077	0.125	0.10741	0.08475
0.70924	0.30002	0.17307	0.66773	2.01282	2.82403	1.90908	1.44089	1.21408	1.08423	1.08058	0.62137	0.34364	0.14463	0.05504	0.03147
0.71168	0.74494	0.52907	0.32234	0.98676	1.74527	2.1946	1.83392	1.39476	1.11664	0.95309	0.7513	0.43566	0.19719	0.08168	0.0694
0.62907	0.86874	0.71393	0.5026	0.70371	1.33574	1.7368	2.28826	2.01441	1.33541	1.01116	0.64684	0.50018	0.28674	0.15447	0.06035
0.3952	0.64951	0.81608	0.71203	0.88588	1.17695	1.56961	1.83396	2.21448	1.68649	1.21508	0.52505	0.42751	0.23997	0.13991	0.06393
0.19923	0.32861	0.45818	0.77794	0.81259	0.97145	1.1638	1.374	1.52244	1.57088	1.19358	0.61794	0.32454	0.17449	0.12056	0.09872
0.26368	0.2946	0.44034	0.64351	0.90431	1.28496	1.20681	1.15785	1.58753	1.74157	1.44047	0.97854	0.4361	0.16626	0.10018	0.07636
0.40568	0.35079	0.26888	0.42753	0.63869	1.13227	1.33121	1.04606	1.18934	1.02106	1.22496	1.01298	0.6121	0.22371	0.10246	0.06327
0.44909	0.34939	0.23729	0.30533	0.48271	0.86209	1.07549	1.17707	1.01003	0.88952	0.81161	0.93756	0.58922	0.36085	0.19202	0.0787
0.23912	0.30996	0.24215	0.16677	0.28813	0.52973	0.76118	0.65822	0.7469	0.44253	0.48855	0.45477	0.45707	0.28518	0.1649	0.07805
0.14248	0.34269	0.28526	0.28016	0.10543	0.2323	0.24798	0.49086	0.51588	0.3948	0.23652	0.1832	0.32416	0.28011	0.25972	0.12671
0.14907	0.18723	0.27979	0.25605	0.1007	0.1043	0.1861	0.37449	0.41854	0.37378	0.30607	0.14993	0.10217	0.16194	0.15064	0.08262
