A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.74439	1.92044	1.02156	0.57115	0.87523	1.40912	1.55758	1.36692	0.91119	0.65179	0.7542	0.68274	0.51148	0.41063	0.27779	0.13933
2.06191	7.94842	2.16259	0.68446	0.45982	1.13898	1.39451	1.45314	1.24861	0.68647	0.57155	0.51085	0.51305	0.33982	0.16784	0.12566
0.65023	3.17042	10.85997	1.32363	0.63333	0.70117	0.89188	1.18597	1.26905	0.87122	0.61593	0.38402	0.2863	0.25256	0.18042	0.15665
0.36625	0.88178	3.19586	9.01351	2.22954	1.20875	0.92732	1.21234	1.22141	1.11214	0.66595	0.3521	0.25157	0.17949	0.08925	0.06068
0.51502	0.4449	0.4879	2.84763	4.41861	2.48691	1.64768	1.41382	1.15773	1.18775	0.87553	0.5576	0.31381	0.14896	0.12541	0.10298
0.90091	0.49443	0.24524	0.90252	2.23876	3.20181	2.17635	1.7672	1.45583	1.18987	1.07587	0.61655	0.35855	0.15873	0.05773	0.03254
0.8237	1.0438	0.70098	0.44728	1.09721	1.89455	2.27466	1.9847	1.55894	1.26387	0.97412	0.73037	0.40054	0.18812	0.06613	0.06189
0.82202	1.2737	0.95389	0.81466	0.75436	1.45153	1.73521	2.22159	2.00454	1.39781	1.05744	0.61652	0.39233	0.22137	0.10256	0.04305
0.51405	0.95468	0.88689	0.75079	0.86192	1.24113	1.60514	1.75676	1.98571	1.59364	1.19626	0.51902	0.38422	0.17151	0.07866	0.03785
0.30257	0.6712	0.70777	0.9319	0.71908	0.98082	1.21786	1.43996	1.41414	1.40546	1.0298	0.6116	0.29623	0.14122	0.06281	0.05374
0.30857	0.47102	0.66233	0.82735	0.7663	1.12122	1.16834	1.18106	1.54449	1.56931	1.26125	0.83961	0.40936	0.13035	0.05697	0.04583
0.46724	0.65267	0.42493	0.65733	0.6001	0.95837	1.1629	1.01493	1.17207	1.01719	1.06658	0.80623	0.45544	0.19017	0.05548	0.0444
0.45166	0.68573	0.47297	0.46222	0.50425	0.77273	0.84271	0.94339	0.93888	0.88538	0.89162	0.75788	0.36285	0.20854	0.09934	0.04135
0.26565	0.61959	0.51767	0.34336	0.33609	0.53887	0.58744	0.43739	0.50561	0.38766	0.54261	0.43953	0.3177	0.15514	0.07922	0.04794
0.08773	0.34044	0.31126	0.25528	0.06938	0.15529	0.11615	0.20082	0.1767	0.13181	0.16925	0.13576	0.2171	0.14703	0.13107	0.06949
0.20746	0.37847	0.51434	0.40709	0.1198	0.10079	0.14849	0.27017	0.17718	0.14763	0.25763	0.17012	0.10591	0.15503	0.08617	0.04054
